"";"finessGeo";"rs";"statut";"university";"cso";"LAB_SOFFCO";"code_postal";"ville";"longitude";"latitude";"adresse";"code_dep";"lib_dep";"code_reg";"lib_reg"
"1834";"790019848";"SITE HOSPITALIER FAYE L'ABBESSE";"public";0;0;0;NA;NA;NA;NA;NA;"79";"DEUX-SÈVRES";"75";"NOUVELLE-AQUITAINE"
"1835";"800000143";"CH ABBEVILLE";"public";0;0;0;80142;"ABBEVILLE";"1.8310535846";"50.101107495";"43 RUE DE L'ISLE";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1836";"800000184";"CH ALBERT";"public";0;0;0;80303;"ALBERT";"2.6533310231";"50.001656147";"10 RUE DE TIEN-TSIN";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1837";"800000192";"CHU AMIENS NORD";"public";1;1;0;80054;"AMIENS";"2.2901069821";"49.907205972";"PLACE VICTOR PAUCHET";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1838";"800000200";"CH CORBIE";"public";0;0;0;80800;"CORBIE";"2.5159125901";"49.915288504";"33 RUE GAMBETTA";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1839";"800000226";"CH DOULLENS";"public";0;0;0;80600;"DOULLENS";"2.3525518185";"50.151253085";"RUE DE ROUTEQUEUE";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1840";"800000275";"CH HAM";"public";0;0;0;80400;"HAM";"3.0849076345";"49.742655767";"56 RUE DE VERDUN";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1841";"800000390";"CH CHIMR MONTDIDIER";"public";0;0;0;80500;"MONTDIDIER";"2.5740582958";"49.647853241";"25 RUE AMAND DE VIENNE";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1842";"800000432";"CH PÉRONNE";"public";0;0;0;80201;"PERONNE";"2.9302472789";"49.935333431";"PLACE DU JEU DE PAUME";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1843";"800000440";"CH CHIMR ROYE";"public";0;0;0;80700;"ROYE";"2.7961065353";"49.697040757";"1 RUE DE LA PÊCHERIE";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1844";"800000507";"CH CHIBS SAINT-VALERY-SUR-SOMME";"public";0;0;0;80230;"SAINT-VALERY-SUR-SOMME";"1.6329121838";"50.187773458";"33 QUAI DU ROMEREL";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1845";"800000614";"CHU AMIENS SAINT VICTOR";"public";1;0;0;80054;"AMIENS";"2.3169480213";"49.904484163";"354 BOULEVARD DE BEAUVILLÉ";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1846";"800002503";"SA SAINTE ISABELLE";"private for profit";0;0;0;80100;"ABBEVILLE";"1.862623144";"50.098754416";"236 ROUTE D'AMIENS";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1847";"800006124";"CHU AMIENS SUD";"public";1;1;0;80480;"SALOUEL";"2.2549";"49.8735";"AVENUE RENÉ LAËNNEC";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1848";"800009466";"POLYCLINIQUE DE PICARDIE";"private for profit";0;0;0;80094;"AMIENS";"2.2972732048";"49.871690005";"49 RUE ALEXANDRE DUMAS";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1849";"800009920";"SA CLINIQUE VICTOR PAUCHET";"private for profit";0;0;0;80094;"AMIENS";"2.2954005294";"49.871409703";"2 AVENUE D'IRLANDE";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1850";"800010159";"CENTRE D'AUTODIALYSE CORBIE";"private for profit";0;0;0;80800;"CORBIE";"2.5106933575";"49.909725078";"6 RUE SADI CARNOT";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1851";"800010324";"CENTRE D'AUTODIALYSE AMIENS";"private for profit";0;0;0;80094;"AMIENS";"2.2825216084";"49.873904134";"73 AVENUE D'ITALIE";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1852";"800013179";"SAS CLINIQUE DE L'EUROPE";"private for profit";0;0;0;80000;"AMIENS";"2.2951525749";"49.870240368";"5 ALLEE DES PAYS BAS";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1853";"800015729";"SAS CARDIOLOGIE ET URGENCES";"private for profit";0;0;0;80090;"AMIENS";"2.2951525749";"49.870240368";"5 ALLEE DES PAYS BAS";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1854";"800017253";"CHU AMIENS IOP";"public";1;0;0;80000;"AMIENS";"2.2701783834";"49.875789508";"6 RUE DE L'OURS ET LA LUNE";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1855";"800018491";"CCO SOPP AMIENS";"private for profit";0;0;0;80000;"AMIENS";"2.2701783834";"49.875789508";"6 RUE DE L'OURS ET LA LUNE";"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1856";"800020281";"SANTÉLYS DIALYSE À DOMICILE CORBIE";"private for profit";0;0;0;NA;NA;NA;NA;NA;"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1857";"800020299";"SANTÉLYS DIALYSE À DOMICILE AMIENS";"private for profit";0;0;0;NA;NA;NA;NA;NA;"80";"SOMME";"32";"HAUTS-DE-FRANCE"
"1858";"810000224";"CENTRE MÉDICO CHIRURGICAL ET OBSTÉTRICAL CLAUDE BERNARD";"private for profit";0;0;0;81030;"ALBI";"2.1645418311";"43.930818563";"1 RUE PERE COLOMBIER";"81";"TARN";"76";"OCCITANIE"
"1859";"810000448";"POLYCLINIQUE SAINTE BARBE";"private not-for-profit";0;0;0;81400;"CARMAUX";"2.1546546383";"44.05518185";"AVENUE DE NECKARSULM";"81";"TARN";"76";"OCCITANIE"
"1860";"810000505";"CH ALBI";"public";0;0;0;81013;"ALBI";"2.1464900913";"43.926269006";"22 BOULEVARD SIBILLE";"81";"TARN";"76";"OCCITANIE"
"1861";"810000513";"CH GAILLAC";"public";0;0;0;81601;"GAILLAC";"1.8890205992";"43.902443222";"AVENUE RENE CASSIN";"81";"TARN";"76";"OCCITANIE"
"1862";"810000521";"CHIC CASTRES MAZAMET SITE AUTAN";"public";0;0;0;81108;"CASTRES";"2.2627715629";"43.565719922";"6 AVENUE DE LA MONTAGNE NOIRE";"81";"TARN";"76";"OCCITANIE"
"1863";"810000539";"CH GRAULHET";"public";0;0;0;81301;"GRAULHET";"1.9860404307";"43.762136086";"19 RUE DU DOCTEUR BASTIE";"81";"TARN";"76";"OCCITANIE"
"1864";"810000562";"CH LAVAUR SITE GUIRAUD";"public";0;0;0;81500;"LAVAUR";"1.8194655348";"43.700621154";"1 PLACE VIALAS";"81";"TARN";"76";"OCCITANIE"
"1865";"810003368";"UNITÉ DIALYSE MEDICALISEE CASTRES";"private for profit";0;0;0;81100;"CASTRES";"2.2690517767";"43.597282052";"CHEMIN ST HIPPOLYTE";"81";"TARN";"76";"OCCITANIE"
"1866";"810011197";"CLINIQUE CLAUDE BERNARD UAD LAVAUR";"private for profit";0;0;0;NA;NA;NA;NA;NA;"81";"TARN";"76";"OCCITANIE"
"1867";"810101170";"CLINIQUE TOULOUSE LAUTREC";"private for profit";0;0;0;81000;"ALBI";"2.1776032768";"43.929243654";"2 RUE JACQUES MONOD";"81";"TARN";"76";"OCCITANIE"
"1868";"810101444";"CLINIQUE DU SIDOBRE";"private for profit";0;0;0;81100;"CASTRES";"2.2690517767";"43.597282052";"CHEMIN DE ST HIPPOLYTE";"81";"TARN";"76";"OCCITANIE"
"1869";"810101741";"ANTENNE D'AUTODIALYSE CASTRES";"private for profit";0;0;0;81100;"CASTRES";"2.2666406577";"43.598003641";"70 CHEMIN DE ST HIPPOLYTE";"81";"TARN";"76";"OCCITANIE"
"1870";"810101758";"ANTENNE D'AUTODIALYSE GRAULHET";"private for profit";0;0;0;81300;"GRAULHET";"1.9961454221";"43.767233304";"23 RUE MARCEL PAGNOL";"81";"TARN";"76";"OCCITANIE"
"1871";"810102947";"ANTENNE D'AUTODIALYSE LESCURE";"private for profit";0;0;0;81380;"LESCURE-D'ALBIGEOIS";"2.1550817747";"43.953219115";"IMPASSE LARQUIPEYRE";"81";"TARN";"76";"OCCITANIE"
"1872";"820000032";"CH MONTAUBAN";"public";0;0;0;82013;"MONTAUBAN";"1.3527834706";"44.022170666";"100 RUE LEON CLADEL";"82";"TARN-ET-GARONNE";"76";"OCCITANIE"
"1873";"820000040";"CLINIQUE CROIX SAINT MICHEL";"private for profit";0;0;0;82000;"MONTAUBAN";"1.3664443822";"44.010411925";"40 AVENUE CHARLES DE GAULLE";"82";"TARN-ET-GARONNE";"76";"OCCITANIE"
"1874";"820000057";"CLINIQUE DU PONT DE CHAUME";"private for profit";0;0;0;82017;"MONTAUBAN";"1.3802018905";"44.007339826";"330 AVENUE MARCEL UNAL";"82";"TARN-ET-GARONNE";"76";"OCCITANIE"
"1875";"820000065";"CLINIQUE DU DOCTEUR CAVE";"private for profit";0;0;0;82000;"MONTAUBAN";"1.3628716239";"44.011906842";"406 BOULEVARD MONTAURIOL";"82";"TARN-ET-GARONNE";"76";"OCCITANIE"
"1876";"820000883";"CHIC CASTELSARRASIN MOISSAC SITE MOISSA";"public";0;0;0;82201;"MOISSAC";"1.0877540138";"44.105178179";"16 BOULEVARD CAMILLE DELTHIL";"82";"TARN-ET-GARONNE";"76";"OCCITANIE"
"1877";"820005791";"ANTENNE D'AUTODIALYSE CASTELSARRASIN";"private for profit";0;0;0;82100;"CASTELSARRASIN";"1.1437207887";"44.024647995";"LES CALVETS";"82";"TARN-ET-GARONNE";"76";"OCCITANIE"
"1878";"830000279";"CH JEAN MARCEL DE BRIGNOLES";"public";0;0;0;83175;"BRIGNOLES";"6.0656242601";"43.404034619";"BOULEVARD JOSEPH MONNIER";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1879";"830000287";"CH LA DRACENIE DE DRAGUIGNAN";"public";0;0;0;83007;"DRAGUIGNAN";"6.4549026738";"43.545165888";"ROUTE DE MONTFERRAT";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1880";"830000295";"CH DE HYERES MARIE JOSEE TREFFOT";"public";0;0;0;83407;"HYERES";"6.1100741821";"43.114295494";"AVENUE MARECHAL JUIN";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1881";"830000311";"CHIC DE FREJUS SAINT RAPHAEL";"public";0;0;0;83608;"FREJUS";"6.7526023855";"43.438133841";"240 AVENUE DE SAINT LAMBERT";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1882";"830000337";"CH DE SAINT TROPEZ";"public";0;0;0;83580;"GASSIN";"6.5855695696";"43.228353188";"ROND POINT GAL DIEGO BROSSET RD559";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1883";"830000345";"CHITS CH SAINTE MUSSE";"public";0;0;0;83056;"TOULON";"5.9754180446";"43.125281293";"54 RUE HENRI SAINTE CLAIRE DEVILLE";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1884";"830012548";"CENTRE D'HEMODIALYSE DE L'AVODD";"private for profit";0;0;0;83400;"HYERES";"6.1131097598";"43.117961369";"RUE MARECHAL JUIN";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1885";"830012589";"CENTRE D'HEMODIALYSE ADIVA";"private for profit";0;0;0;83500;"LA SEYNE-SUR-MER";"5.8708058045";"43.110802565";"AVENUE JULES RENARD";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1886";"830012688";"CENTRE NÉPHROLOGIQUE LES FLEURS";"private for profit";0;0;0;83192;"OLLIOULES";"5.8663594111";"43.120479242";"QUARTIER DU QUIEZ";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1887";"830013819";"UDM STE ANNE TOULON";"private for profit";0;0;0;83800;"TOULON";"5.9322937262";"43.133402975";"BOULEVARD DE SAINTE ANNE";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1888";"830015970";"AUTODIALYSE ADIVA GRIMAUD";"private for profit";0;0;0;83580;"GASSIN";"6.5855695696";"43.228353188";"ROND POINT GAL DIEGO BROSSET RD559";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1889";"830016671";"AUTODIALYSE PERM ET VAC ADIVA VALERANE";"private for profit";0;0;0;83000;"TOULON";"5.9472219054";"43.123689027";"1 AVENUE GEORGE BIZET";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1890";"830017505";"CENTRE DE DIALYSE DE L'AVODD";"private for profit";0;0;0;83608;"FREJUS";"6.7539207677";"43.437880986";"AVENUE ANDRE LEOTARD";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1891";"830020889";"CH DE HYERES ANTENNE SMUR DU LAVANDOU";"public";0;0;0;83980;"LE LAVANDOU";"6.3573124235";"43.143576551";"RUE DES BUGADIERES";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1892";"830100103";"CLINIQUE STE MARGUERITE";"private for profit";0;0;0;83400;"HYERES";"6.1225164846";"43.116951021";"14 AVENUE ALEXIS GODILLOT";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1893";"830100251";"CLINIQUE DU CAP D'OR";"private for profit";0;0;0;83500;"LA SEYNE-SUR-MER";"5.8618975913";"43.107286506";"1361 AVENUE ANC COMBATTANTS D'INDOCHINE";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1894";"830100319";"POLYCLINIQUE LES FLEURS";"private for profit";0;0;0;83192;"OLLIOULES";"5.8663594111";"43.120479242";"QUARTIER QUIEZ";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1895";"830100327";"CLINIQUE LES LAURIERS";"private for profit";0;0;0;83600;"FREJUS";"6.7541934106";"43.434863273";"1 RUE JEAN GIONO";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1896";"830100368";"CLINIQUE CHIRURGICALE DU GOLFE DE SAINT TROPEZ";"private for profit";0;0;0;83580;"GASSIN";"6.5855695696";"43.228353188";"ROND POINT GAL DIEGO BROSSET RD559";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1897";"830100392";"POLYCLINIQUE NOTRE DAME";"private for profit";0;0;0;83300;"DRAGUIGNAN";"6.455415477";"43.534351504";"AVENUE PIERRE BROSSOLETTE";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1898";"830100418";"CLINIQUE NOTRE DAME DE LA MERCI";"private for profit";0;0;0;83700;"SAINT-RAPHAEL";"6.7745072498";"43.420475659";"215 AVENUE DU MARECHAL LYAUTEY";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1899";"830100434";"CLINIQUE SAINT JEAN";"private for profit";0;0;1;83000;"TOULON";"5.9472219054";"43.123689027";"1 AVENUE GEORGES BIZET";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1900";"830100459";"CLINIQUE SAINT MICHEL";"private for profit";0;0;1;83100;"TOULON";"5.9534134283";"43.123420486";"PLACE DU 4 SEPTEMBRE";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1901";"830100475";"CLINIQUE SAINT ROCH";"private for profit";0;0;0;83000;"TOULON";"5.921916599";"43.128689495";"18 AVENUE DE SAINT ROCH";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1902";"830100558";"HÔPITAL RENEE SABRAN";"public";1;0;0;83406;"HYERES";"6.1378305869";"43.037791006";"BOULEVARD EDOUARD HERRIOT";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1903";"830100558";"HÔPITAL RENEE SABRAN HYERES";"public";1;0;0;83406;"HYERES";"6.1378305869";"43.037791006";"BOULEVARD EDOUARD HERRIOT";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1904";"830100574";"HÔPITAL D'INSTRUCTION DES ARMÉES SAINTE-ANNE";"public";0;0;0;83041;"TOULON";"5.9322937262";"43.133402975";"BOULEVARD SAINTE ANNE";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1905";"830100582";"CENTRE DE RADIOTHERAPIE SAINT LOUIS";"private not-for-profit";0;0;0;NA;NA;NA;NA;NA;"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1906";"830100608";"CHITS CH GEORGE SAND";"public";0;0;0;83507;"LA SEYNE-SUR-MER";"5.8708058045";"43.110802565";"AVENUE JULES RENARD";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1907";"830100855";"CENTRE DE GÉRONTOLOGIE ST.FRANCOIS";"private for profit";0;0;0;83860;"NANS-LES-PINS";"5.7782724481";"43.39061795";"ROUTE NATIONALE 560";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1908";"830200523";"POLYCLINIQUE HENRI MALARTIC";"private not-for-profit";0;0;0;83192;"OLLIOULES";"5.8756845278";"43.131589237";"203 CHEMIN DE FAVEYROLLES";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1909";"830213617";"A.V.O.D.D.-AUTODIALYSE BRIGNOLES";"private for profit";0;0;0;83177;"BRIGNOLES";"6.0656242601";"43.404034619";"AVENUE JOSEPH MONNIER";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1910";"830213625";"A.V.O.D.D.-AUTODIALYSE TOULON";"private for profit";0;0;0;NA;NA;NA;NA;NA;"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1911";"830215687";"DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE";"private for profit";0;0;0;83300;"DRAGUIGNAN";"6.4523444881";"43.533098419";"345 AVENUE PIERRE BROSSOLETTE";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1912";"830216495";"ADIVA CENTRE DE DIALYSE";"private for profit";0;0;0;83130;"LA GARDE";"5.9844920166";"43.107532852";"1309 AVENUE DU COMMANDANT HOUOT";"83";"VAR";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1913";"840000285";"POLYCLINIQUE URBAIN V";"private for profit";0;0;0;84000;"AVIGNON";"4.8418191211";"43.945555266";"47 CHEMIN DU PONT DES DEUX EAUX";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1914";"840000327";"CLINIQUE DU DR MONTAGARD";"private for profit";0;0;0;84000;"AVIGNON";"4.8071438015";"43.936475142";"23 BOULEVARD GAMBETTA";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1915";"840000343";"CH DU PAYS D'APT";"public";0;0;0;84405;"APT";"5.3750474279";"43.872456409";"ROUTE DE MARSEILLE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1916";"840000350";"CLINIQUE SAINTE CATHERINE";"private not-for-profit";0;0;0;84918;"AVIGNON";"4.8004302641";"43.923083163";"250 CHEMIN DE BAIGNE PIEDS";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1917";"840000392";"CH DE CARPENTRAS";"public";0;0;0;84208;"CARPENTRAS";"5.0487144681";"44.055560797";"ROND POINT DE L'AMITIE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1918";"840000400";"SYNERGIA LUBERON";"private for profit";0;0;0;84302;"CAVAILLON";"5.0538837114";"43.845539192";"235 ROUTE DE GORDES";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1919";"840000418";"CHIC DE CAVAILLON LAURIS";"public";0;0;0;84304;"CAVAILLON";"5.0354912083";"43.840059627";"119 AVENUE GEORGES CLEMENCEAU";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1920";"840000426";"CH DE GORDES";"public";0;0;0;84220;"GORDES";"5.1994607447";"43.910995646";"PLACE DU CHATEAU";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1921";"840000434";"CH ISLE SUR LA SORGUE";"public";0;0;0;84808;"L'ISLE-SUR-LA-SORGUE";"5.050787067";"43.919713565";"PLACE DES FRERES BRUN";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1922";"840000467";"CAPIO CLINIQUE D'ORANGE";"private for profit";0;0;1;84100;"ORANGE";"4.8217992827";"44.129766817";"259 ROUTE DU PARC";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1923";"840000483";"CH LOUIS GIORGI D'ORANGE";"public";0;0;0;84106;"ORANGE";"4.8243001164";"44.148496484";"AVENUE DE LAVOISIER";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1924";"840000491";"CHIC SITE DE PERTUIS";"public";0;0;0;84123;"PERTUIS";"5.5002679936";"43.693708837";"58 RUE DE CROZE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1925";"840000525";"CH VAISON LA ROMAINE";"public";0;0;0;84110;"VAISON-LA-ROMAINE";"5.0747463828";"44.239593221";"18 RUE GRAND'RUE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1926";"840000533";"CH JULES NIEL DE VALREAS";"public";0;0;0;84600;"VALREAS";"4.9920593024";"44.382346986";"COURS TIVOLI";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1927";"840001861";"CH D'AVIGNON HENRI DUFFAUT";"public";0;0;0;84902;"AVIGNON";"4.8048750412";"43.920282249";"305 RUE RAOUL FOLLEREAU";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1928";"840006480";"SMUR CH ORANGE SITE VAISON";"public";0;0;0;84110;"VAISON-LA-ROMAINE";"5.0747463828";"44.239593221";"18 RUE GRAND'RUE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1929";"840011043";"CENTRE D'HEMODIALYSE DE L'ATIR";"private for profit";0;0;0;84000;"AVIGNON";"4.8036149141";"43.922967611";"CHEMIN DU LAVARIN";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1930";"840012538";"ATIR AUTODIALYSE ISLE SUR SORGUE";"private for profit";0;0;0;84800;"L'ISLE-SUR-LA-SORGUE";"5.0521728532";"43.921884153";"AVENUE FABRE DE SERIGNAN";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1931";"840013312";"CLINIQUE RHONE DURANCE";"private for profit";0;0;0;84082;"AVIGNON";"4.8044992724";"43.927696988";"1750 CHEMIN DU LAVARIN";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1932";"840013445";"CLINIQUE FONTVERT ST FRANCOIS";"private for profit";0;0;0;84700;"SORGUES";"4.8727503907";"44.008765936";"235 RUE LOUIS PASTEUR QUA STE ANNE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1933";"840015200";"NEPHROCARE PERTUIS AUTODIALYSE";"private for profit";0;0;0;84123;"PERTUIS";"5.5002679936";"43.693708837";"58 RUE DE CROZE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1934";"840017172";"SYNERGIA VENTOUX";"private for profit";0;0;0;84200;"CARPENTRAS";"5.0487144681";"44.055560797";"26 ROND POINT DE L'AMITIE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1935";"840017222";"ATIR CENTRE D'HÉMODIALYSE";"private for profit";0;0;0;84208;"CARPENTRAS";"5.0487144681";"44.055560797";"ROND POINT DE L'AMITIE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1936";"840017461";"HEMODIALYSE ATIR CH ORANGE";"private for profit";0;0;0;84106;"ORANGE";"4.8243001164";"44.148496484";"AVENUE LAVOISIER";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1937";"840018337";"CH D'AVIGNON CHIRURGIE SITE APT";"public";0;0;0;84405;"APT";"5.3750474279";"43.872456409";"ROUTE DE MARSEILLE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1938";"840018642";"ATIR UAD APT";"private for profit";0;0;0;NA;NA;NA;NA;NA;"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1939";"840018774";"ATIR UNITE DIALYSE MEDIC CAVAILLON";"private for profit";0;0;0;84300;"CAVAILLON";"5.0538837114";"43.845539192";"235 ROUTE DE GORDES";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1940";"840019079";"GCS UNITE SENOLOGIQUE DU VENTOUX";"private not-for-profit";0;0;0;84200;"CARPENTRAS";"5.0487144681";"44.055560797";"26 ROND POINT DE L'AMITIE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1941";"840019228";"CH AVIGNON ANTENNE SMUR D'APT";"public";0;0;0;84400;"APT";"5.3750474279";"43.872456409";"ROUTE DE MARSEILLE";"84";"VAUCLUSE";"93";"PROVENCE-ALPES-CÔTE D'AZUR"
"1942";"850000118";"CLINIQUE SAINT CHARLES";"private for profit";0;0;0;85016;"LA ROCHE-SUR-YON";"-1.41568669";"46.658435691";"11 BOULEVARD RENE LEVESQUE";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1943";"850000126";"CLINIQUE SUD VENDEE";"private for profit";0;0;0;85204;"FONTENAY-LE-COMTE";"-0.825803346";"46.466000837";"RUE DU DOCTEUR FLEURANCE";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1944";"850000134";"CLINIQUE CHIRURGICALE PORTE OCEANE";"private for profit";0;0;0;85340;"OLONNE-SUR-MER";"-1.74908197";"46.5162373";"RUE JACQUES MONOD";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1945";"850000142";"CHD SITE LA ROCHE SUR YON";"public";0;0;1;85925;"LA ROCHE-SUR-YON";"-1.410632489";"46.664907108";"BOULEVARD STEPHANE MOREAU";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1946";"850000175";"CH LVO - SITE DE CHALLANS";"public";0;0;0;85302;"CHALLANS";"-1.871815216";"46.847456402";"BOULEVARD GUERIN";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1947";"850000191";"HÔPITAL DUMONTE";"public";0;0;0;85350;"L'ILE-D'YEU";"-2.351633686";"46.722218633";"17 IMPASSE DU PUITS RAYMOND";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1948";"850000209";"CHD-SITE DE LUCON";"public";0;0;0;85407;"LUCON";"-1.171323158";"46.451563681";"41 RUE HENRY RENAUD";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1949";"850000225";"CHD - SITE DE MONTAIGU";"public";0;0;0;85602;"MONTAIGU";"-1.30958359";"46.969731178";"54 RUE SAINT JACQUES";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1950";"850000241";"CH COTE DE LUMIÈRE";"public";0;0;0;85340;"OLONNE-SUR-MER";"-1.752415809";"46.515358957";"4 RUE JACQUES MONOD";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
"1951";"850000647";"CH DES COLLINES VENDEENNES";"public";0;0;0;85120;"LA CHATAIGNERAIE";"-0.741092614";"46.645852682";"9 AVENUE DU MARECHAL LECLERC";"85";"VENDÉE";"52";"PAYS DE LA LOIRE"
