"finessGeo_index","Hospital_index","TOT_etb","TOT_compet","finessGeo_competitor","Hospital_competitor"
"570000059","CH MARIE-MADELEINE DE FORBACH",69,135,"570000083","CLINIQUE SAINT NABOR"
"570000059","CH MARIE-MADELEINE DE FORBACH",286,19,"670780170","CLINIQUE DE L'ORANGERIE STRASB."
"570000059","CH MARIE-MADELEINE DE FORBACH",286,16,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"570000059","CH MARIE-MADELEINE DE FORBACH",69,13,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"570000059","CH MARIE-MADELEINE DE FORBACH",44,11,"670018068","CLINIQUE RHENA GCS"
"570000083","CLINIQUE SAINT NABOR",370,117,"570000059","CH MARIE-MADELEINE DE FORBACH"
"570000083","CLINIQUE SAINT NABOR",171,103,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"570000083","CLINIQUE SAINT NABOR",287,71,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"570000083","CLINIQUE SAINT NABOR",230,59,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"570000083","CLINIQUE SAINT NABOR",362,50,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR",57,20,"570000356","CLINIQUE CHIRURGICALE AMBROISE PARE"
"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR",57,19,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR",68,17,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR",68,14,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"570000349","HÃ”PITAL BEL AIR DE THIONVILLE - CHR",68,10,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD",97,52,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD",97,45,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD",97,18,"570000083","CLINIQUE SAINT NABOR"
"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD",97,11,"210012670","HÃ”PITAL PRIVÃ‰ DIJON BOURGOGNE"
"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD",97,11,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"570026252","HÃ”PITAL ROBERT SCHUMAN",67,101,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"570026252","HÃ”PITAL ROBERT SCHUMAN",67,50,"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE"
"570026252","HÃ”PITAL ROBERT SCHUMAN",67,19,"570000083","CLINIQUE SAINT NABOR"
"570026252","HÃ”PITAL ROBERT SCHUMAN",67,13,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"570026252","HÃ”PITAL ROBERT SCHUMAN",52,11,"210012670","HÃ”PITAL PRIVÃ‰ DIJON BOURGOGNE"
"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE",39,84,"570000646","HÃ”PITAL CLINIQUE CLAUDE BERNARD"
"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE",39,35,"570026252","HÃ”PITAL ROBERT SCHUMAN"
"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE",39,14,"570000083","CLINIQUE SAINT NABOR"
"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE",39,9,"540000486","POLYCLINIQUE DE GENTILLY"
"570026682","HÃ”PITAL DE MERCY - CHR METZ THIONVILLE",39,9,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"590000337","CH DUNKERQUE",114,373,"590815056","CLINIQUE DE FLANDRE"
"590000337","CH DUNKERQUE",114,23,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590000337","CH DUNKERQUE",100,15,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"590000337","CH DUNKERQUE",89,9,"620101311","CLINIQUE DES 2 CAPS"
"590000337","CH DUNKERQUE",114,7,"590780268","POLYCLINIQUE DU BOIS"
"590000428","CH CAMBRAI",67,166,"590052056","GCS GHICL CLINIQUE STE MARIE"
"590000428","CH CAMBRAI",67,34,"590008041","POLYCLINIQUE VAUBAN"
"590000428","CH CAMBRAI",67,14,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590000428","CH CAMBRAI",67,10,"590000618","CH VALENCIENNES"
"590000428","CH CAMBRAI",50,4,"590000592","CH DENAIN"
"590000592","CH DENAIN",125,101,"590008041","POLYCLINIQUE VAUBAN"
"590000592","CH DENAIN",125,19,"590000618","CH VALENCIENNES"
"590000592","CH DENAIN",112,14,"590052056","GCS GHICL CLINIQUE STE MARIE"
"590000592","CH DENAIN",125,11,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590000592","CH DENAIN",100,7,"590000428","CH CAMBRAI"
"590000618","CH VALENCIENNES",189,455,"590008041","POLYCLINIQUE VAUBAN"
"590000618","CH VALENCIENNES",164,35,"590000592","CH DENAIN"
"590000618","CH VALENCIENNES",141,19,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590000618","CH VALENCIENNES",111,9,"590052056","GCS GHICL CLINIQUE STE MARIE"
"590000618","CH VALENCIENNES",93,8,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"590006896","POLYCLINIQUE DE LA THIERACHE",76,18,"590813507","POLYCLINIQUE VAL DE SAMBRE"
"590006896","POLYCLINIQUE DE LA THIERACHE",87,17,"590008041","POLYCLINIQUE VAUBAN"
"590006896","POLYCLINIQUE DE LA THIERACHE",39,15,"020010047","HÃ”PITAL PRIVÃ‰ SAINT CLAUDE"
"590006896","POLYCLINIQUE DE LA THIERACHE",101,9,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590006896","POLYCLINIQUE DE LA THIERACHE",25,6,"020000162","CH SAINT-QUENTIN"
"590008041","POLYCLINIQUE VAUBAN",988,350,"590000618","CH VALENCIENNES"
"590008041","POLYCLINIQUE VAUBAN",517,213,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"590008041","POLYCLINIQUE VAUBAN",783,203,"590000592","CH DENAIN"
"590008041","POLYCLINIQUE VAUBAN",832,200,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590008041","POLYCLINIQUE VAUBAN",430,140,"590052056","GCS GHICL CLINIQUE STE MARIE"
"590052056","GCS GHICL CLINIQUE STE MARIE",285,97,"590000428","CH CAMBRAI"
"590052056","GCS GHICL CLINIQUE STE MARIE",255,64,"590008041","POLYCLINIQUE VAUBAN"
"590052056","GCS GHICL CLINIQUE STE MARIE",274,31,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590052056","GCS GHICL CLINIQUE STE MARIE",231,24,"590000618","CH VALENCIENNES"
"590052056","GCS GHICL CLINIQUE STE MARIE",156,8,"590000592","CH DENAIN"
"590780268","POLYCLINIQUE DU BOIS",110,186,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"590780268","POLYCLINIQUE DU BOIS",110,160,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590780268","POLYCLINIQUE DU BOIS",110,135,"590780284","GCS GHICL HÃ”PITAL ST PHILIBERT"
"590780268","POLYCLINIQUE DU BOIS",110,27,"590008041","POLYCLINIQUE VAUBAN"
"590780268","POLYCLINIQUE DU BOIS",95,9,"590817458","CLINIQUE DE LA VICTOIRE"
"590780284","GCS GHICL HÃ”PITAL ST PHILIBERT",267,295,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"590780284","GCS GHICL HÃ”PITAL ST PHILIBERT",267,212,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590780284","GCS GHICL HÃ”PITAL ST PHILIBERT",267,153,"590780268","POLYCLINIQUE DU BOIS"
"590780284","GCS GHICL HÃ”PITAL ST PHILIBERT",163,33,"590008041","POLYCLINIQUE VAUBAN"
"590780284","GCS GHICL HÃ”PITAL ST PHILIBERT",153,22,"590817458","CLINIQUE DE LA VICTOIRE"
"590780383","POLYCLINIQUE DE LA LOUVIERE",1038,386,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590780383","POLYCLINIQUE DE LA LOUVIERE",988,261,"590780284","GCS GHICL HÃ”PITAL ST PHILIBERT"
"590780383","POLYCLINIQUE DE LA LOUVIERE",917,194,"590817458","CLINIQUE DE LA VICTOIRE"
"590780383","POLYCLINIQUE DE LA LOUVIERE",973,188,"590780268","POLYCLINIQUE DU BOIS"
"590780383","POLYCLINIQUE DE LA LOUVIERE",861,144,"590801106","HÃ”PITAL VICTOR PROVO"
"590801106","HÃ”PITAL VICTOR PROVO",91,377,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"590801106","HÃ”PITAL VICTOR PROVO",91,123,"590817458","CLINIQUE DE LA VICTOIRE"
"590801106","HÃ”PITAL VICTOR PROVO",91,72,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590801106","HÃ”PITAL VICTOR PROVO",91,21,"590780284","GCS GHICL HÃ”PITAL ST PHILIBERT"
"590801106","HÃ”PITAL VICTOR PROVO",91,13,"590780268","POLYCLINIQUE DU BOIS"
"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE",356,675,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE",181,283,"590815056","CLINIQUE DE FLANDRE"
"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE",356,196,"590780284","GCS GHICL HÃ”PITAL ST PHILIBERT"
"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE",342,163,"590780268","POLYCLINIQUE DU BOIS"
"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE",254,141,"590817458","CLINIQUE DE LA VICTOIRE"
"590813507","POLYCLINIQUE VAL DE SAMBRE",159,82,"590008041","POLYCLINIQUE VAUBAN"
"590813507","POLYCLINIQUE VAL DE SAMBRE",159,25,"590000618","CH VALENCIENNES"
"590813507","POLYCLINIQUE VAL DE SAMBRE",159,21,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590813507","POLYCLINIQUE VAL DE SAMBRE",30,4,"590000592","CH DENAIN"
"590813507","POLYCLINIQUE VAL DE SAMBRE",91,4,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"590815056","CLINIQUE DE FLANDRE",647,150,"590000337","CH DUNKERQUE"
"590815056","CLINIQUE DE FLANDRE",494,97,"620101311","CLINIQUE DES 2 CAPS"
"590815056","CLINIQUE DE FLANDRE",624,59,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590815056","CLINIQUE DE FLANDRE",568,43,"620118513","CENTRE MÃ‰DICO CHIRURGICAL ET OBSTÃ‰TRICAL COTE D'OPALE"
"590815056","CLINIQUE DE FLANDRE",435,25,"620006049","CLINIQUE DE ST OMER"
"590816310","CLINIQUE ST AME",141,27,"590008041","POLYCLINIQUE VAUBAN"
"590816310","CLINIQUE ST AME",105,14,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590816310","CLINIQUE ST AME",141,14,"620101501","POLYCLINIQUE DE BOIS-BERNARD SA"
"590816310","CLINIQUE ST AME",117,7,"620100099","HÃ”PITAL PRIVÃ‰ ARRAS LES BONNETTES"
"590816310","CLINIQUE ST AME",55,6,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"590817458","CLINIQUE DE LA VICTOIRE",134,424,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"590817458","CLINIQUE DE LA VICTOIRE",123,91,"590801106","HÃ”PITAL VICTOR PROVO"
"590817458","CLINIQUE DE LA VICTOIRE",134,74,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"590817458","CLINIQUE DE LA VICTOIRE",134,22,"590780284","GCS GHICL HÃ”PITAL ST PHILIBERT"
"590817458","CLINIQUE DE LA VICTOIRE",134,15,"590780268","POLYCLINIQUE DU BOIS"
"600000467","CH GHPSO CREIL",57,71,"600100754","POLYCLINIQUE SAINT-COME SA"
"600000467","CH GHPSO CREIL",57,25,"600010862","SAS CENTRE CHIRURGICAL DE CHANTILLY"
"600000467","CH GHPSO CREIL",57,11,"600113476","CH CHICN COMPIÃˆGNE"
"600000467","CH GHPSO CREIL",57,7,"950300202","CLINIQUE CONTI"
"600000467","CH GHPSO CREIL",57,6,"600110175","CLINIQUE DU PARC SAINT LAZARE"
"600010862","SAS CENTRE CHIRURGICAL DE CHANTILLY",11,24,"600100754","POLYCLINIQUE SAINT-COME SA"
"600010862","SAS CENTRE CHIRURGICAL DE CHANTILLY",11,17,"600000467","CH GHPSO CREIL"
"600010862","SAS CENTRE CHIRURGICAL DE CHANTILLY",11,6,"600113476","CH CHICN COMPIÃˆGNE"
"600010862","SAS CENTRE CHIRURGICAL DE CHANTILLY",11,2,"600110175","CLINIQUE DU PARC SAINT LAZARE"
"600010862","SAS CENTRE CHIRURGICAL DE CHANTILLY",11,1,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"600100754","POLYCLINIQUE SAINT-COME SA",683,343,"600113476","CH CHICN COMPIÃˆGNE"
"600100754","POLYCLINIQUE SAINT-COME SA",109,127,"020000519","CH SOISSONS"
"600100754","POLYCLINIQUE SAINT-COME SA",407,98,"600000467","CH GHPSO CREIL"
"600100754","POLYCLINIQUE SAINT-COME SA",283,62,"600110175","CLINIQUE DU PARC SAINT LAZARE"
"600100754","POLYCLINIQUE SAINT-COME SA",394,54,"600010862","SAS CENTRE CHIRURGICAL DE CHANTILLY"
"600110175","CLINIQUE DU PARC SAINT LAZARE",293,53,"800006124","CHU AMIENS SUD"
"600110175","CLINIQUE DU PARC SAINT LAZARE",254,50,"600100754","POLYCLINIQUE SAINT-COME SA"
"600110175","CLINIQUE DU PARC SAINT LAZARE",221,28,"800009920","SA CLINIQUE VICTOR PAUCHET"
"600110175","CLINIQUE DU PARC SAINT LAZARE",214,27,"950300202","CLINIQUE CONTI"
"600110175","CLINIQUE DU PARC SAINT LAZARE",189,16,"600113476","CH CHICN COMPIÃˆGNE"
"600113476","CH CHICN COMPIÃˆGNE",289,356,"600100754","POLYCLINIQUE SAINT-COME SA"
"600113476","CH CHICN COMPIÃˆGNE",95,11,"600000467","CH GHPSO CREIL"
"600113476","CH CHICN COMPIÃˆGNE",134,8,"020000162","CH SAINT-QUENTIN"
"600113476","CH CHICN COMPIÃˆGNE",47,5,"600110175","CLINIQUE DU PARC SAINT LAZARE"
"600113476","CH CHICN COMPIÃˆGNE",77,5,"800006124","CHU AMIENS SUD"
"610000069","CH D'ARGENTAN",107,24,"140000209","CHU CAEN"
"610000069","CH D'ARGENTAN",96,20,"760021329","HÃ”PITAL PRIVÃ‰ DE L'ESTUAIRE"
"610000069","CH D'ARGENTAN",25,3,"140017237","HÃ”PITAL PRIVÃ‰ ST MARTIN"
"610000069","CH D'ARGENTAN",27,3,"720000199","CLINIQUE DU PRE"
"610000069","CH D'ARGENTAN",14,3,"720017748","CENTRE MÃ‰DICO-CHIRURGICAL DU MANS"
"610000119","CH JACQUES MONOD - FLERS",79,5,"140016759","POLYCLINIQUE DU PARC"
"610000119","CH JACQUES MONOD - FLERS",79,5,"610000069","CH D'ARGENTAN"
"610000119","CH JACQUES MONOD - FLERS",67,3,"140000209","CHU CAEN"
"610000119","CH JACQUES MONOD - FLERS",55,3,"140017237","HÃ”PITAL PRIVÃ‰ ST MARTIN"
"610000119","CH JACQUES MONOD - FLERS",55,2,"140000290","CLINIQUE NOTRE DAME"
"620000224","CH BETHUNE",16,75,"620100750","CLINIQUE AMBROISE PARE"
"620000224","CH BETHUNE",16,7,"590008041","POLYCLINIQUE VAUBAN"
"620000224","CH BETHUNE",16,6,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"620000224","CH BETHUNE",16,4,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"620000224","CH BETHUNE",16,3,"590780268","POLYCLINIQUE DU BOIS"
"620000653","CH BOULOGNE-SUR-MER",145,117,"620118513","CENTRE MÃ‰DICO CHIRURGICAL ET OBSTÃ‰TRICAL COTE D'OPALE"
"620000653","CH BOULOGNE-SUR-MER",102,87,"590815056","CLINIQUE DE FLANDRE"
"620000653","CH BOULOGNE-SUR-MER",131,63,"620101311","CLINIQUE DES 2 CAPS"
"620000653","CH BOULOGNE-SUR-MER",145,25,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"620000653","CH BOULOGNE-SUR-MER",120,16,"620003202","CH ARRONDISSEMENT DE MONTREUIL"
"620003202","CH ARRONDISSEMENT DE MONTREUIL",76,14,"620118513","CENTRE MÃ‰DICO CHIRURGICAL ET OBSTÃ‰TRICAL COTE D'OPALE"
"620003202","CH ARRONDISSEMENT DE MONTREUIL",76,13,"620000653","CH BOULOGNE-SUR-MER"
"620003202","CH ARRONDISSEMENT DE MONTREUIL",33,4,"800002503","SA SAINTE ISABELLE"
"620003202","CH ARRONDISSEMENT DE MONTREUIL",14,2,"590008041","POLYCLINIQUE VAUBAN"
"620003202","CH ARRONDISSEMENT DE MONTREUIL",33,2,"780300414","CH PRIVÃ‰ DE L EUROPE"
"620003376","POLYCLINIQUE MÃ‰DICO-CHIRURGICALE D'HENIN-BEAUMONT",275,204,"620101501","POLYCLINIQUE DE BOIS-BERNARD SA"
"620003376","POLYCLINIQUE MÃ‰DICO-CHIRURGICALE D'HENIN-BEAUMONT",215,124,"620100750","CLINIQUE AMBROISE PARE"
"620003376","POLYCLINIQUE MÃ‰DICO-CHIRURGICALE D'HENIN-BEAUMONT",275,81,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"620003376","POLYCLINIQUE MÃ‰DICO-CHIRURGICALE D'HENIN-BEAUMONT",237,57,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"620003376","POLYCLINIQUE MÃ‰DICO-CHIRURGICALE D'HENIN-BEAUMONT",244,51,"590008041","POLYCLINIQUE VAUBAN"
"620006049","CLINIQUE DE ST OMER",56,22,"620100750","CLINIQUE AMBROISE PARE"
"620006049","CLINIQUE DE ST OMER",96,13,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"620006049","CLINIQUE DE ST OMER",31,9,"620000653","CH BOULOGNE-SUR-MER"
"620006049","CLINIQUE DE ST OMER",83,7,"590780284","GCS GHICL HÃ”PITAL ST PHILIBERT"
"620006049","CLINIQUE DE ST OMER",80,6,"620118513","CENTRE MÃ‰DICO CHIRURGICAL ET OBSTÃ‰TRICAL COTE D'OPALE"
"620100099","HÃ”PITAL PRIVÃ‰ ARRAS LES BONNETTES",68,25,"620100750","CLINIQUE AMBROISE PARE"
"620100099","HÃ”PITAL PRIVÃ‰ ARRAS LES BONNETTES",68,8,"590008041","POLYCLINIQUE VAUBAN"
"620100099","HÃ”PITAL PRIVÃ‰ ARRAS LES BONNETTES",52,6,"620101501","POLYCLINIQUE DE BOIS-BERNARD SA"
"620100099","HÃ”PITAL PRIVÃ‰ ARRAS LES BONNETTES",68,4,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"620100099","HÃ”PITAL PRIVÃ‰ ARRAS LES BONNETTES",68,3,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"620100750","CLINIQUE AMBROISE PARE",680,121,"620000224","CH BETHUNE"
"620100750","CLINIQUE AMBROISE PARE",487,116,"620003376","POLYCLINIQUE MÃ‰DICO-CHIRURGICALE D'HENIN-BEAUMONT"
"620100750","CLINIQUE AMBROISE PARE",445,97,"620101501","POLYCLINIQUE DE BOIS-BERNARD SA"
"620100750","CLINIQUE AMBROISE PARE",619,92,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"620100750","CLINIQUE AMBROISE PARE",471,53,"620100099","HÃ”PITAL PRIVÃ‰ ARRAS LES BONNETTES"
"620101311","CLINIQUE DES 2 CAPS",72,101,"590815056","CLINIQUE DE FLANDRE"
"620101311","CLINIQUE DES 2 CAPS",72,27,"620118513","CENTRE MÃ‰DICO CHIRURGICAL ET OBSTÃ‰TRICAL COTE D'OPALE"
"620101311","CLINIQUE DES 2 CAPS",72,19,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"620101311","CLINIQUE DES 2 CAPS",72,13,"620000653","CH BOULOGNE-SUR-MER"
"620101311","CLINIQUE DES 2 CAPS",72,2,"590000337","CH DUNKERQUE"
"620101501","POLYCLINIQUE DE BOIS-BERNARD SA",189,219,"620003376","POLYCLINIQUE MÃ‰DICO-CHIRURGICALE D'HENIN-BEAUMONT"
"620101501","POLYCLINIQUE DE BOIS-BERNARD SA",160,69,"620100750","CLINIQUE AMBROISE PARE"
"620101501","POLYCLINIQUE DE BOIS-BERNARD SA",177,54,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"620101501","POLYCLINIQUE DE BOIS-BERNARD SA",189,44,"590008041","POLYCLINIQUE VAUBAN"
"620101501","POLYCLINIQUE DE BOIS-BERNARD SA",155,36,"620100099","HÃ”PITAL PRIVÃ‰ ARRAS LES BONNETTES"
"620118513","CENTRE MÃ‰DICO CHIRURGICAL ET OBSTÃ‰TRICAL COTE D'OPALE",123,131,"620000653","CH BOULOGNE-SUR-MER"
"620118513","CENTRE MÃ‰DICO CHIRURGICAL ET OBSTÃ‰TRICAL COTE D'OPALE",93,87,"590815056","CLINIQUE DE FLANDRE"
"620118513","CENTRE MÃ‰DICO CHIRURGICAL ET OBSTÃ‰TRICAL COTE D'OPALE",110,63,"620101311","CLINIQUE DES 2 CAPS"
"620118513","CENTRE MÃ‰DICO CHIRURGICAL ET OBSTÃ‰TRICAL COTE D'OPALE",107,23,"590811279","HÃ”PITAL CLAUDE HURIEZ CHU LILLE"
"620118513","CENTRE MÃ‰DICO CHIRURGICAL ET OBSTÃ‰TRICAL COTE D'OPALE",87,14,"620003202","CH ARRONDISSEMENT DE MONTREUIL"
"630780211","POLE SANTÃ‰ REPUBLIQUE - CLERMONT",37,52,"630780369","CLINIQUE DE LA PLAINE - CLERMONT"
"630780211","POLE SANTÃ‰ REPUBLIQUE - CLERMONT",37,38,"630781839","CLINIQUE CHATAIGNERAIE - BEAUMONT"
"630780211","POLE SANTÃ‰ REPUBLIQUE - CLERMONT",37,34,"630781268","HÃ”PITAL ESTAING - CHU63"
"630780211","POLE SANTÃ‰ REPUBLIQUE - CLERMONT",37,8,"420010050","CLINIQUE MUTUALISTE DE LA LOIRE"
"630780211","POLE SANTÃ‰ REPUBLIQUE - CLERMONT",24,8,"690023239","CLINIQUE DU PARC"
"630780369","CLINIQUE DE LA PLAINE - CLERMONT",58,36,"630781268","HÃ”PITAL ESTAING - CHU63"
"630780369","CLINIQUE DE LA PLAINE - CLERMONT",58,33,"630781839","CLINIQUE CHATAIGNERAIE - BEAUMONT"
"630780369","CLINIQUE DE LA PLAINE - CLERMONT",58,31,"630780211","POLE SANTÃ‰ REPUBLIQUE - CLERMONT"
"630780369","CLINIQUE DE LA PLAINE - CLERMONT",58,8,"420010050","CLINIQUE MUTUALISTE DE LA LOIRE"
"630780369","CLINIQUE DE LA PLAINE - CLERMONT",46,8,"690023239","CLINIQUE DU PARC"
"630781268","HÃ”PITAL ESTAING - CHU63",28,46,"630780369","CLINIQUE DE LA PLAINE - CLERMONT"
"630781268","HÃ”PITAL ESTAING - CHU63",28,30,"630781839","CLINIQUE CHATAIGNERAIE - BEAUMONT"
"630781268","HÃ”PITAL ESTAING - CHU63",28,24,"630780211","POLE SANTÃ‰ REPUBLIQUE - CLERMONT"
"630781268","HÃ”PITAL ESTAING - CHU63",28,8,"690023239","CLINIQUE DU PARC"
"630781268","HÃ”PITAL ESTAING - CHU63",28,7,"420010050","CLINIQUE MUTUALISTE DE LA LOIRE"
"630781839","CLINIQUE CHATAIGNERAIE - BEAUMONT",30,46,"630780369","CLINIQUE DE LA PLAINE - CLERMONT"
"630781839","CLINIQUE CHATAIGNERAIE - BEAUMONT",30,28,"630781268","HÃ”PITAL ESTAING - CHU63"
"630781839","CLINIQUE CHATAIGNERAIE - BEAUMONT",30,24,"630780211","POLE SANTÃ‰ REPUBLIQUE - CLERMONT"
"630781839","CLINIQUE CHATAIGNERAIE - BEAUMONT",30,8,"690023239","CLINIQUE DU PARC"
"630781839","CLINIQUE CHATAIGNERAIE - BEAUMONT",30,7,"420010050","CLINIQUE MUTUALISTE DE LA LOIRE"
"640000162","CH COTE BASQUE",246,207,"640018206","CLINIQUE BELHARRA"
"640000162","CH COTE BASQUE",114,44,"400000105","CH DAX"
"640000162","CH COTE BASQUE",29,3,"330783648","HÃ”PITAL HAUT-LEVEQUE - CHU"
"640000162","CH COTE BASQUE",45,2,"330781402","NOUVELLE CLINIQUE BORDEAUX TONDU"
"640000162","CH COTE BASQUE",11,1,"330000340","MSP BORDEAUX BAGATELLE"
"640000600","CH DE PAU",48,189,"640780946","POLYCLINIQUE PAU PYRENEES SITE NAVARRE"
"640000600","CH DE PAU",13,1,"310781000","CLINIQUE DES CEDRES"
"640000600","CH DE PAU",13,1,"310781505","CLINIQUE D'OCCITANIE"
"640000600","CH DE PAU",12,1,"310783055","HÃ”PITAL DE RANGUEIL CHU TOULOUSE"
"640000600","CH DE PAU",13,1,"330781402","NOUVELLE CLINIQUE BORDEAUX TONDU"
"640018206","CLINIQUE BELHARRA",272,222,"640000162","CH COTE BASQUE"
"640018206","CLINIQUE BELHARRA",152,198,"400000105","CH DAX"
"640018206","CLINIQUE BELHARRA",58,7,"330783648","HÃ”PITAL HAUT-LEVEQUE - CHU"
"640018206","CLINIQUE BELHARRA",27,3,"310781000","CLINIQUE DES CEDRES"
"640018206","CLINIQUE BELHARRA",34,2,"330781402","NOUVELLE CLINIQUE BORDEAUX TONDU"
"640780946","POLYCLINIQUE PAU PYRENEES SITE NAVARRE",497,100,"640000600","CH DE PAU"
"640780946","POLYCLINIQUE PAU PYRENEES SITE NAVARRE",105,20,"400000105","CH DAX"
"640780946","POLYCLINIQUE PAU PYRENEES SITE NAVARRE",133,14,"310781000","CLINIQUE DES CEDRES"
"640780946","POLYCLINIQUE PAU PYRENEES SITE NAVARRE",145,14,"640018206","CLINIQUE BELHARRA"
"640780946","POLYCLINIQUE PAU PYRENEES SITE NAVARRE",99,4,"310781505","CLINIQUE D'OCCITANIE"
"660000084","CH PERPIGNAN",26,143,"660780669","CLINIQUE NOTRE DAME D ESPERANCE"
"660000084","CH PERPIGNAN",26,114,"660780784","CLINIQUE SAINT PIERRE"
"660000084","CH PERPIGNAN",26,68,"660006305","LA CLINIQUE MUTUALISTE CATALANE"
"660000084","CH PERPIGNAN",26,10,"340782036","HÃ”PITAL ST ELOI CHU MONTPELLIER"
"660000084","CH PERPIGNAN",26,8,"340780675","CLINIQUE CLEMENTVILLE"
"660006305","LA CLINIQUE MUTUALISTE CATALANE",125,222,"660780669","CLINIQUE NOTRE DAME D ESPERANCE"
"660006305","LA CLINIQUE MUTUALISTE CATALANE",125,183,"660780784","CLINIQUE SAINT PIERRE"
"660006305","LA CLINIQUE MUTUALISTE CATALANE",125,51,"660000084","CH PERPIGNAN"
"660006305","LA CLINIQUE MUTUALISTE CATALANE",125,22,"340782036","HÃ”PITAL ST ELOI CHU MONTPELLIER"
"660006305","LA CLINIQUE MUTUALISTE CATALANE",125,9,"340015502","CLINIQUE LE MILLENAIRE"
