"codeGeo","lib_com","NB_pts","PCT_pts","PCT_CUM_pts","finessGeoDP","rs"
"93400","SAINT-OUEN-SUR-SEINE",20,16.5,16.5,"930300587","CLINIQUE DU LANDY"
"93400","SAINT-OUEN-SUR-SEINE",19,15.7,32.2,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"93400","SAINT-OUEN-SUR-SEINE",15,12.4,44.6,"750300154","CLINIQUE TURIN"
"93400","SAINT-OUEN-SUR-SEINE",8,6.6,51.2,"930000328","CH GENERAL DELAFONTAINE"
"93400","SAINT-OUEN-SUR-SEINE",6,5,56.2,"750301145","CLINIQUE DU MONT LOUIS"
"93400","SAINT-OUEN-SUR-SEINE",6,5,61.2,"930100037","HÃ”PITAL AVICENNE"
"93400","SAINT-OUEN-SUR-SEINE",5,4.1,65.3,"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU"
"93400","SAINT-OUEN-SUR-SEINE",4,3.3,68.6,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"93400","SAINT-OUEN-SUR-SEINE",4,3.3,71.9,"750300766","CLINIQUE BIZET"
"93400","SAINT-OUEN-SUR-SEINE",4,3.3,75.2,"780300414","CH PRIVÃ‰ DE L EUROPE"
"93400","SAINT-OUEN-SUR-SEINE",4,3.3,78.5,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"93400","SAINT-OUEN-SUR-SEINE",4,3.3,81.8,"930300553","CLINIQUE DE L'ESTREE"
"93400","SAINT-OUEN-SUR-SEINE",3,2.5,84.3,"750150104","INSTITUT MUTUALISTE MONTSOURIS"
"93400","SAINT-OUEN-SUR-SEINE",2,1.7,86,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"93400","SAINT-OUEN-SUR-SEINE",2,1.7,87.7,"750300881","CLINIQUE DU TROCADERO"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,88.5,"100000124","POLYCLINIQUE MONTIER LA CELLE"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,89.3,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,90.1,"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,90.9,"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,91.7,"780300208","CLINIQUE SAINT LOUIS"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,92.5,"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,93.3,"920000650","HÃ”PITAL FOCH"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,94.1,"920029550","CENTRE MÃ‰DICO-CHIRURGICAL AMBROISE PARE HARTMANN SITE 48 TER"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,94.9,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,95.7,"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,96.5,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,97.3,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,98.1,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,98.9,"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN"
"93400","SAINT-OUEN-SUR-SEINE",1,0.8,99.7,"950807982","CLINIQUE CLAUDE BERNARD"
"93410","VAUJOURS",3,23.1,23.1,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"93410","VAUJOURS",2,15.4,38.5,"930100037","HÃ”PITAL AVICENNE"
"93410","VAUJOURS",1,7.7,46.2,"670780170","CLINIQUE DE L'ORANGERIE STRASB."
"93410","VAUJOURS",1,7.7,53.9,"750000523","GROUPEMENT HOSPITALIER PARIS SAINT-JOSEPH"
"93410","VAUJOURS",1,7.7,61.6,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"93410","VAUJOURS",1,7.7,69.3,"920300753","CENTRE CHIRURGICAL AMBROISE PARE"
"93410","VAUJOURS",1,7.7,77,"930000328","CH GENERAL DELAFONTAINE"
"93410","VAUJOURS",1,7.7,84.7,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"93410","VAUJOURS",1,7.7,92.4,"930300587","CLINIQUE DU LANDY"
"93410","VAUJOURS",1,7.7,100.1,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"93420","VILLEPINTE",29,28.2,28.2,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"93420","VILLEPINTE",10,9.7,37.9,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"93420","VILLEPINTE",4,3.9,41.8,"750301145","CLINIQUE DU MONT LOUIS"
"93420","VILLEPINTE",4,3.9,45.7,"930000328","CH GENERAL DELAFONTAINE"
"93420","VILLEPINTE",4,3.9,49.6,"930100037","HÃ”PITAL AVICENNE"
"93420","VILLEPINTE",4,3.9,53.5,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"93420","VILLEPINTE",4,3.9,57.4,"930300298","POLYCLINIQUE VAUBAN"
"93420","VILLEPINTE",3,2.9,60.3,"780300414","CH PRIVÃ‰ DE L EUROPE"
"93420","VILLEPINTE",3,2.9,63.2,"930300553","CLINIQUE DE L'ESTREE"
"93420","VILLEPINTE",3,2.9,66.1,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"93420","VILLEPINTE",2,1.9,68,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"93420","VILLEPINTE",2,1.9,69.9,"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON"
"93420","VILLEPINTE",2,1.9,71.8,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"93420","VILLEPINTE",2,1.9,73.7,"750803447","GHU APHP CUP SITE G POMPIDOU HEGP"
"93420","VILLEPINTE",2,1.9,75.6,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"93420","VILLEPINTE",2,1.9,77.5,"930000286","GHI LE RAINCY MONTFERMEIL"
"93420","VILLEPINTE",2,1.9,79.4,"930300587","CLINIQUE DU LANDY"
"93420","VILLEPINTE",2,1.9,81.3,"940813033","CLINIQUE DE BERCY"
"93420","VILLEPINTE",1,1,82.3,"340780667","CLINIQUE DU PARC"
"93420","VILLEPINTE",1,1,83.3,"600000467","CH GHPSO CREIL"
"93420","VILLEPINTE",1,1,84.3,"690780648","CLINIQUE DE LA SAUVEGARDE"
"93420","VILLEPINTE",1,1,85.3,"750000523","GROUPEMENT HOSPITALIER PARIS SAINT-JOSEPH"
"93420","VILLEPINTE",1,1,86.3,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"93420","VILLEPINTE",1,1,87.3,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"93420","VILLEPINTE",1,1,88.3,"750300154","CLINIQUE TURIN"
"93420","VILLEPINTE",1,1,89.3,"750300881","CLINIQUE DU TROCADERO"
"93420","VILLEPINTE",1,1,90.3,"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU"
"93420","VILLEPINTE",1,1,91.3,"770000156","GHSIF SITE MELUN-SENART"
"93420","VILLEPINTE",1,1,92.3,"910300177","CLINIQUE DE L'YVETTE"
"93420","VILLEPINTE",1,1,93.3,"910300300","HÃ”PITAL PRIVÃ‰ DU VAL D'YERRES"
"93420","VILLEPINTE",1,1,94.3,"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN"
"93420","VILLEPINTE",1,1,95.3,"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ"
"93420","VILLEPINTE",1,1,96.3,"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL"
"93420","VILLEPINTE",1,1,97.3,"940000573","CHIC DE CRETEIL"
"93420","VILLEPINTE",1,1,98.3,"950000331","CH GENERAL DE GONESSE"
"93420","VILLEPINTE",1,1,99.3,"950000364","HÃ”PITAL NOVO SITE PONTOISE"
"93420","VILLEPINTE",1,1,100.3,"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN"
"93430","VILLETANEUSE",7,24.1,24.1,"930300553","CLINIQUE DE L'ESTREE"
"93430","VILLETANEUSE",4,13.8,37.9,"930000328","CH GENERAL DELAFONTAINE"
"93430","VILLETANEUSE",3,10.3,48.2,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"93430","VILLETANEUSE",3,10.3,58.5,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"93430","VILLETANEUSE",2,6.9,65.4,"750803447","GHU APHP CUP SITE G POMPIDOU HEGP"
"93430","VILLETANEUSE",2,6.9,72.3,"930100037","HÃ”PITAL AVICENNE"
"93430","VILLETANEUSE",2,6.9,79.2,"950807982","CLINIQUE CLAUDE BERNARD"
"93430","VILLETANEUSE",1,3.4,82.6,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"93430","VILLETANEUSE",1,3.4,86,"750300881","CLINIQUE DU TROCADERO"
"93430","VILLETANEUSE",1,3.4,89.4,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"93430","VILLETANEUSE",1,3.4,92.8,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"93430","VILLETANEUSE",1,3.4,96.2,"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE"
"93430","VILLETANEUSE",1,3.4,99.6,"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN"
"93440","DUGNY",9,22.5,22.5,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"93440","DUGNY",7,17.5,40,"930000328","CH GENERAL DELAFONTAINE"
"93440","DUGNY",4,10,50,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"93440","DUGNY",3,7.5,57.5,"930100037","HÃ”PITAL AVICENNE"
"93440","DUGNY",3,7.5,65,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"93440","DUGNY",3,7.5,72.5,"930300553","CLINIQUE DE L'ESTREE"
"93440","DUGNY",3,7.5,80,"950000331","CH GENERAL DE GONESSE"
"93440","DUGNY",2,5,85,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"93440","DUGNY",1,2.5,87.5,"750000523","GROUPEMENT HOSPITALIER PARIS SAINT-JOSEPH"
"93440","DUGNY",1,2.5,90,"750803447","GHU APHP CUP SITE G POMPIDOU HEGP"
"93440","DUGNY",1,2.5,92.5,"910300177","CLINIQUE DE L'YVETTE"
"93440","DUGNY",1,2.5,95,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"93440","DUGNY",1,2.5,97.5,"930300298","POLYCLINIQUE VAUBAN"
"93440","DUGNY",1,2.5,100,"950807982","CLINIQUE CLAUDE BERNARD"
"93450","L'ÎLE-SAINT-DENIS",5,31.2,31.2,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"93450","L'ÎLE-SAINT-DENIS",3,18.8,50,"930000328","CH GENERAL DELAFONTAINE"
"93450","L'ÎLE-SAINT-DENIS",2,12.5,62.5,"930300587","CLINIQUE DU LANDY"
"93450","L'ÎLE-SAINT-DENIS",1,6.2,68.7,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"93450","L'ÎLE-SAINT-DENIS",1,6.2,74.9,"920100047","HÃ”PITAL LOUIS MOURIER"
"93450","L'ÎLE-SAINT-DENIS",1,6.2,81.1,"930100037","HÃ”PITAL AVICENNE"
"93450","L'ÎLE-SAINT-DENIS",1,6.2,87.3,"930300553","CLINIQUE DE L'ESTREE"
"93450","L'ÎLE-SAINT-DENIS",1,6.2,93.5,"950000331","CH GENERAL DE GONESSE"
"93450","L'ÎLE-SAINT-DENIS",1,6.2,99.7,"950300202","CLINIQUE CONTI"
"93460","GOURNAY-SUR-MARNE",6,31.6,31.6,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"93460","GOURNAY-SUR-MARNE",2,10.5,42.1,"930000286","GHI LE RAINCY MONTFERMEIL"
"93460","GOURNAY-SUR-MARNE",2,10.5,52.6,"930100037","HÃ”PITAL AVICENNE"
"93460","GOURNAY-SUR-MARNE",2,10.5,63.1,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"93460","GOURNAY-SUR-MARNE",1,5.3,68.4,"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU"
"93460","GOURNAY-SUR-MARNE",1,5.3,73.7,"750301145","CLINIQUE DU MONT LOUIS"
"93460","GOURNAY-SUR-MARNE",1,5.3,79,"770019032","GHEF MARNE LA VALLEE SITE JOSSIGNY"
"93460","GOURNAY-SUR-MARNE",1,5.3,84.3,"890000169","CLINIQUE PAUL PICQUET SENS"
"93460","GOURNAY-SUR-MARNE",1,5.3,89.6,"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN"
"93460","GOURNAY-SUR-MARNE",1,5.3,94.9,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"93460","GOURNAY-SUR-MARNE",1,5.3,100.2,"940813033","CLINIQUE DE BERCY"
"93470","COUBRON",3,23.1,23.1,"930100037","HÃ”PITAL AVICENNE"
"93470","COUBRON",3,23.1,46.2,"930300298","POLYCLINIQUE VAUBAN"
"93470","COUBRON",1,7.7,53.9,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"93470","COUBRON",1,7.7,61.6,"750150104","INSTITUT MUTUALISTE MONTSOURIS"
"93470","COUBRON",1,7.7,69.3,"930000286","GHI LE RAINCY MONTFERMEIL"
"93470","COUBRON",1,7.7,77,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"93470","COUBRON",1,7.7,84.7,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"93470","COUBRON",1,7.7,92.4,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"93470","COUBRON",1,7.7,100.1,"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN"
"93500","PANTIN",23,18.7,18.7,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"93500","PANTIN",13,10.6,29.3,"930000328","CH GENERAL DELAFONTAINE"
"93500","PANTIN",11,8.9,38.2,"930100037","HÃ”PITAL AVICENNE"
"93500","PANTIN",9,7.3,45.5,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"93500","PANTIN",7,5.7,51.2,"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL"
"93500","PANTIN",6,4.9,56.1,"750301145","CLINIQUE DU MONT LOUIS"
"93500","PANTIN",4,3.3,59.4,"750150104","INSTITUT MUTUALISTE MONTSOURIS"
"93500","PANTIN",4,3.3,62.7,"750300154","CLINIQUE TURIN"
"93500","PANTIN",4,3.3,66,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"93500","PANTIN",3,2.4,68.4,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"93500","PANTIN",3,2.4,70.8,"750300766","CLINIQUE BIZET"
"93500","PANTIN",3,2.4,73.2,"750803447","GHU APHP CUP SITE G POMPIDOU HEGP"
"93500","PANTIN",3,2.4,75.6,"780300414","CH PRIVÃ‰ DE L EUROPE"
"93500","PANTIN",3,2.4,78,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"93500","PANTIN",3,2.4,80.4,"950807982","CLINIQUE CLAUDE BERNARD"
"93500","PANTIN",2,1.6,82,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"93500","PANTIN",2,1.6,83.6,"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON"
"93500","PANTIN",2,1.6,85.2,"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU"
"93500","PANTIN",2,1.6,86.8,"920029550","CENTRE MÃ‰DICO-CHIRURGICAL AMBROISE PARE HARTMANN SITE 48 TER"
"93500","PANTIN",2,1.6,88.4,"920100013","HÃ”PITAL AMBROISE PARE"
"93500","PANTIN",2,1.6,90,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"93500","PANTIN",2,1.6,91.6,"940813033","CLINIQUE DE BERCY"
"93500","PANTIN",1,0.8,92.4,"690023239","CLINIQUE DU PARC"
"93500","PANTIN",1,0.8,93.2,"750000523","GROUPEMENT HOSPITALIER PARIS SAINT-JOSEPH"
"93500","PANTIN",1,0.8,94,"770300135","CLINIQUE MÃ‰DICO-CHIRURGICALE LES FONTAINES"
"93500","PANTIN",1,0.8,94.8,"780300208","CLINIQUE SAINT LOUIS"
"93500","PANTIN",1,0.8,95.6,"890000169","CLINIQUE PAUL PICQUET SENS"
"93500","PANTIN",1,0.8,96.4,"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ"
"93500","PANTIN",1,0.8,97.2,"930300553","CLINIQUE DE L'ESTREE"
"93500","PANTIN",1,0.8,98,"930300587","CLINIQUE DU LANDY"
"93500","PANTIN",1,0.8,98.8,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"93500","PANTIN",1,0.8,99.6,"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY"
"93600","AULNAY-SOUS-BOIS",42,18.8,18.8,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"93600","AULNAY-SOUS-BOIS",29,13,31.8,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"93600","AULNAY-SOUS-BOIS",27,12.1,43.9,"930100037","HÃ”PITAL AVICENNE"
"93600","AULNAY-SOUS-BOIS",14,6.3,50.2,"930000328","CH GENERAL DELAFONTAINE"
"93600","AULNAY-SOUS-BOIS",10,4.5,54.7,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"93600","AULNAY-SOUS-BOIS",10,4.5,59.2,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"93600","AULNAY-SOUS-BOIS",8,3.6,62.8,"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU"
"93600","AULNAY-SOUS-BOIS",8,3.6,66.4,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"93600","AULNAY-SOUS-BOIS",6,2.7,69.1,"930300298","POLYCLINIQUE VAUBAN"
"93600","AULNAY-SOUS-BOIS",6,2.7,71.8,"930300553","CLINIQUE DE L'ESTREE"
"93600","AULNAY-SOUS-BOIS",5,2.2,74,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"93600","AULNAY-SOUS-BOIS",5,2.2,76.2,"930000286","GHI LE RAINCY MONTFERMEIL"
"93600","AULNAY-SOUS-BOIS",4,1.8,78,"750150104","INSTITUT MUTUALISTE MONTSOURIS"
"93600","AULNAY-SOUS-BOIS",4,1.8,79.8,"940000573","CHIC DE CRETEIL"
"93600","AULNAY-SOUS-BOIS",3,1.3,81.1,"750000523","GROUPEMENT HOSPITALIER PARIS SAINT-JOSEPH"
"93600","AULNAY-SOUS-BOIS",3,1.3,82.4,"750300154","CLINIQUE TURIN"
"93600","AULNAY-SOUS-BOIS",3,1.3,83.7,"750300881","CLINIQUE DU TROCADERO"
"93600","AULNAY-SOUS-BOIS",2,0.9,84.6,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"93600","AULNAY-SOUS-BOIS",2,0.9,85.5,"750300766","CLINIQUE BIZET"
"93600","AULNAY-SOUS-BOIS",2,0.9,86.4,"750301145","CLINIQUE DU MONT LOUIS"
"93600","AULNAY-SOUS-BOIS",2,0.9,87.3,"780300414","CH PRIVÃ‰ DE L EUROPE"
"93600","AULNAY-SOUS-BOIS",2,0.9,88.2,"920000650","HÃ”PITAL FOCH"
"93600","AULNAY-SOUS-BOIS",2,0.9,89.1,"920029550","CENTRE MÃ‰DICO-CHIRURGICAL AMBROISE PARE HARTMANN SITE 48 TER"
"93600","AULNAY-SOUS-BOIS",2,0.9,90,"940813033","CLINIQUE DE BERCY"
"93600","AULNAY-SOUS-BOIS",2,0.9,90.9,"950000364","HÃ”PITAL NOVO SITE PONTOISE"
"93600","AULNAY-SOUS-BOIS",2,0.9,91.8,"950807982","CLINIQUE CLAUDE BERNARD"
"93600","AULNAY-SOUS-BOIS",1,0.4,92.2,"590008041","POLYCLINIQUE VAUBAN"
"93600","AULNAY-SOUS-BOIS",1,0.4,92.6,"600000467","CH GHPSO CREIL"
"93600","AULNAY-SOUS-BOIS",1,0.4,93,"600100754","POLYCLINIQUE SAINT-COME SA"
"93600","AULNAY-SOUS-BOIS",1,0.4,93.4,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"93600","AULNAY-SOUS-BOIS",1,0.4,93.8,"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON"
"93600","AULNAY-SOUS-BOIS",1,0.4,94.2,"750803447","GHU APHP CUP SITE G POMPIDOU HEGP"
"93600","AULNAY-SOUS-BOIS",1,0.4,94.6,"770300143","CLINIQUE SAINT JEAN L ERMITAGE"
"93600","AULNAY-SOUS-BOIS",1,0.4,95,"780000287","CH FRANCOIS QUESNAY MANTES"
"93600","AULNAY-SOUS-BOIS",1,0.4,95.4,"780300208","CLINIQUE SAINT LOUIS"
"93600","AULNAY-SOUS-BOIS",1,0.4,95.8,"810101444","CLINIQUE DU SIDOBRE"
"93600","AULNAY-SOUS-BOIS",1,0.4,96.2,"890000169","CLINIQUE PAUL PICQUET SENS"
"93600","AULNAY-SOUS-BOIS",1,0.4,96.6,"910300300","HÃ”PITAL PRIVÃ‰ DU VAL D'YERRES"
"93600","AULNAY-SOUS-BOIS",1,0.4,97,"920100013","HÃ”PITAL AMBROISE PARE"
"93600","AULNAY-SOUS-BOIS",1,0.4,97.4,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"93600","AULNAY-SOUS-BOIS",1,0.4,97.8,"920100047","HÃ”PITAL LOUIS MOURIER"
"93600","AULNAY-SOUS-BOIS",1,0.4,98.2,"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE"
"93600","AULNAY-SOUS-BOIS",1,0.4,98.6,"950000331","CH GENERAL DE GONESSE"
"93600","AULNAY-SOUS-BOIS",1,0.4,99,"950300202","CLINIQUE CONTI"
"93700","DRANCY",39,16.6,16.6,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"93700","DRANCY",28,11.9,28.5,"930100037","HÃ”PITAL AVICENNE"
"93700","DRANCY",16,6.8,35.3,"930000328","CH GENERAL DELAFONTAINE"
"93700","DRANCY",12,5.1,40.4,"930300553","CLINIQUE DE L'ESTREE"
"93700","DRANCY",12,5.1,45.5,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"93700","DRANCY",11,4.7,50.2,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"93700","DRANCY",10,4.3,54.5,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"93700","DRANCY",9,3.8,58.3,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"93700","DRANCY",8,3.4,61.7,"750301145","CLINIQUE DU MONT LOUIS"
"93700","DRANCY",8,3.4,65.1,"940813033","CLINIQUE DE BERCY"
"93700","DRANCY",7,3,68.1,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"93700","DRANCY",7,3,71.1,"780300208","CLINIQUE SAINT LOUIS"
"93700","DRANCY",6,2.6,73.7,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"93700","DRANCY",6,2.6,76.3,"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL"
"93700","DRANCY",5,2.1,78.4,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"93700","DRANCY",5,2.1,80.5,"780300414","CH PRIVÃ‰ DE L EUROPE"
"93700","DRANCY",4,1.7,82.2,"590008041","POLYCLINIQUE VAUBAN"
"93700","DRANCY",4,1.7,83.9,"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON"
"93700","DRANCY",3,1.3,85.2,"750150104","INSTITUT MUTUALISTE MONTSOURIS"
"93700","DRANCY",3,1.3,86.5,"750300154","CLINIQUE TURIN"
"93700","DRANCY",3,1.3,87.8,"750300766","CLINIQUE BIZET"
"93700","DRANCY",3,1.3,89.1,"750300915","CLINIQUE INTERNATIONALE PARC MONCEAU"
"93700","DRANCY",3,1.3,90.4,"930300298","POLYCLINIQUE VAUBAN"
"93700","DRANCY",3,1.3,91.7,"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN"
"93700","DRANCY",2,0.9,92.6,"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY"
"93700","DRANCY",2,0.9,93.5,"930300587","CLINIQUE DU LANDY"
"93700","DRANCY",2,0.9,94.4,"940300494","CLINIQUE VILLENEUVE SAINT GEORGES"
"93700","DRANCY",1,0.4,94.8,"210012670","HÃ”PITAL PRIVÃ‰ DIJON BOURGOGNE"
"93700","DRANCY",1,0.4,95.2,"590780383","POLYCLINIQUE DE LA LOUVIERE"
"93700","DRANCY",1,0.4,95.6,"670000025","HÃ”PITAL CIVIL / NOUVEL HÃ”PITAL CIVIL"
"93700","DRANCY",1,0.4,96,"670018068","CLINIQUE RHENA GCS"
"93700","DRANCY",1,0.4,96.4,"740014345","HÃ”PITAL PRIVÃ‰ PAYS DE SAVOIE"
"93700","DRANCY",1,0.4,96.8,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"93700","DRANCY",1,0.4,97.2,"750300881","CLINIQUE DU TROCADERO"
"93700","DRANCY",1,0.4,97.6,"750803447","GHU APHP CUP SITE G POMPIDOU HEGP"
"93700","DRANCY",1,0.4,98,"890975550","CH SENS"
"93700","DRANCY",1,0.4,98.4,"910300177","CLINIQUE DE L'YVETTE"
"93700","DRANCY",1,0.4,98.8,"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ"
"93700","DRANCY",1,0.4,99.2,"920029550","CENTRE MÃ‰DICO-CHIRURGICAL AMBROISE PARE HARTMANN SITE 48 TER"
"93700","DRANCY",1,0.4,99.6,"930000286","GHI LE RAINCY MONTFERMEIL"
"93700","DRANCY",1,0.4,100,"950300202","CLINIQUE CONTI"
"93800","EPINAY SUR SEINE",24,16.9,16.9,"930300553","CLINIQUE DE L'ESTREE"
"93800","EPINAY SUR SEINE",17,12,28.9,"950807982","CLINIQUE CLAUDE BERNARD"
"93800","EPINAY SUR SEINE",15,10.6,39.5,"930000328","CH GENERAL DELAFONTAINE"
"93800","EPINAY SUR SEINE",11,7.7,47.2,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"93800","EPINAY SUR SEINE",8,5.6,52.8,"780300414","CH PRIVÃ‰ DE L EUROPE"
"93800","EPINAY SUR SEINE",7,4.9,57.7,"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE"
"93800","EPINAY SUR SEINE",5,3.5,61.2,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"93800","EPINAY SUR SEINE",5,3.5,64.7,"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY"
"93800","EPINAY SUR SEINE",4,2.8,67.5,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
