"finessGeo","code_geo","annee","rs","statut","adresse","code_postal","ville","longitude","latitude","code_dep","lib_dep","code_reg","lib_reg","cso","LAB_SOFFCO"
"780140018","78320",2025,"INSTITUT MGEN DE LA VERRIERE","private not-for-profit","AVENUE DE MONTFORT",78322,"LE MESNIL SAINT DENIS","1.9488692669","48.749929456","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780150017","78600",2025,"CENTRE DE SOINS ET READAPTATION CESSRIN","private not-for-profit","1 AVENUE MOLIERE",78604,"MAISONS LAFFITTE","2.1586452397","48.951280235","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780150033","78000",2021,"CLAIRE DEMEURE","private not-for-profit","12 RUE PORTE DE BUC",78000,"VERSAILLES","2.1371473214","48.793613267","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780150058","78320",2021,"RÉSIDENCE DENIS FORESTIER","private not-for-profit","AVENUE GEORGES LAPIERRE",78320,"LA VERRIERE","1.9416510263","48.751718634","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780150066","78000",2025,"HÔPITAL LA PORTE VERTE","private not-for-profit","6 AVENUE FRANCHET D ESPEREY",78004,"VERSAILLES","2.1393905921","48.819370686","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780300075","78740",2025,"CENTRE CARDIOLOGIQUE D EVECQUEMONT","private for profit","2 RUE DES CARRIERES",78740,"EVECQUEMONT","1.9364758785","49.010424794","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780300125","78200",2025,"CLINIQUE DE LA REGION MANTAISE","private for profit","23 BOULEVARD VICTOR DUHAMEL",78200,"MANTES LA JOLIE","1.7167027905","48.983967473","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780300208","78300",2025,"CLINIQUE SAINT LOUIS","private for profit","1 RUE BASSET",78300,"POISSY","2.0373957196","48.930466074","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780300323","78000",2025,"HÔPITAL PRIVÉ FRANCISCAINES","private for profit","7 RUE PORTE DE BUC",78009,"VERSAILLES","2.1383107334","48.794880855","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780300364","78000",2019,"CLINIQUE DU CHATEAU DE LA MAYE","private for profit","49 RUE DU PARC DE CLAGNY",78009,"VERSAILLES","2.1413919093","48.816938692","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780300406","78150",2025,"HÔPITAL PRIVÉ DE PARLY II","private for profit","21 RUE MOXOURIS",78150,"LE CHESNAY ROCQUENCOURT","2.1199597561","48.830381842","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780300414","78560",2025,"CH PRIVÉ DE L EUROPE","private for profit","9 RUE DE SAINT GERMAIN",78560,"LE PORT MARLY","2.1085934035","48.880060322","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780300422","78190",2025,"HÔPITAL PRIVÉ DE L OUEST PARISIEN","private for profit","14 AVENUE CASTIGLIONE DEL LAGO",78190,"TRAPPES","1.9906394339","48.778182366","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780300455","78410",2025,"CH PRIVÉ DU MONTGARDE","private for profit","32 RUE DU MONTGARDE",78410,"AUBERGENVILLE","1.8454300564","48.956299273","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780630026","78350",2025,"CENTRE PEDIATRIQUE DES COTES","private not-for-profit","9 CHEMIN DES COTES MONTBRON",78350,"LES LOGES EN JOSAS","2.1431708448","48.759235118","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780800256","78150",2025,"CH DE VERSAILLES SITE ANDRE MIGNOT","public","177 RUE DE VERSAILLES",78157,"LE CHESNAY ROCQUENCOURT","2.1272196077","48.831262488","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780808234","78560",2025,"SERVICE DE DIALYSE A DOMICILE","private for profit","9 AVENUE DE SAINT GERMAIN",78560,"LE PORT MARLY","2.1085934035","48.880060322","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780822631","78180",2025,"CENTRE D'AUTODIALYSE LES ARCADES","private for profit","2 RUE JACQUES CARTIER",78180,"MONTIGNY LE BRETONNEUX","2.0417242923","48.768816988","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780823134","78170",2025,"UNITÉ D'AUTODIALYSE BEAUREGARD","private for profit","2 ROUTE DE ROCQUENCOURT",78170,"LA CELLE SAINT CLOUD","2.127017431","48.835200361","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780826145","78120",2016,"UNITE DE DIALYSE AURA  RAMBOUILLET","private for profit","13 RUE PASTEUR",78120,"RAMBOUILLET","1.8257570912","48.650003238","78","YVELINES","11","ILE-DE-FRANCE",0,0
"780826152","78400",2025,"UNITÉ D'AUTODIALYSE IMPRESSIONNISTES","private for profit","45 ROUTE DE MAISONS",78400,"CHATOU","2.1544262179","48.898361747","78","YVELINES","11","ILE-DE-FRANCE",0,0
"790000087","79000",2025,"CH DE NIORT","public","40 AVENUE CHARLES DE GAULLE",79021,"NIORT","-0.458517923","46.315547005","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"790000095","79300",2018,"SITE HOSPITALIER DE BRESSUIRE","public","RUE DU DOCTEUR ICHON",79302,"BRESSUIRE","-0.494664752","46.843840653","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"790000103","79200",2025,"SITE HOSPITALIER DE PARTHENAY","public","13 RUE DE BROSSARD",79205,"PARTHENAY","-0.220438978","46.652204445","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"790000111","79400",2025,"CH HAUT VAL SEVRE ET MELLOIS - ST MAIX.","public","13 RUE DU PANIER FLEURI",79403,"SAINT MAIXENT L ECOLE","-0.220427336","46.411288686","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"790000137","79500",2025,"CH HAUT VAL SEVRE ET MELLOIS - MELLE","public","ROUTE DE LA ROCHE",79500,"MELLE","-0.150842539","46.230082684","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"790000681","79000",2021,"MELIORIS LE GRAND FEU","private not-for-profit","74 RUE DE LA VERRERIE",79011,"NIORT","-0.48173813","46.342727179","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"790003537","79100",2025,"SITE HOSPITALIER DE THOUARS","public","2 RUE DU DOCTEUR ANDRE COLAS",79103,"THOUARS","-0.183901361","46.973411199","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"790007306","79000",2025,"AURA POITOU-CH - NIORT","private for profit","40 AVENUE DU GENERAL DE GAULLE",79000,"NIORT","-0.458517923","46.315547005","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"790009948","79000",2025,"POLYCLINIQUE INKERMANN","private for profit","84 ROUTE D AIFFRES",79006,"NIORT","-0.452086139","46.315661025","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"790016786","79300",2016,"AURAD BRESSUIRE","private for profit","29 RUE DES CAILLOUX",79300,"BRESSUIRE","-0.493798888","46.845281944","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"790016794","79200",2025,"AURA POITOU-CHARENTES - PARTHENAY","private for profit","13 RUE BROSSARD",79200,"PARTHENAY","-0.220438978","46.652204445","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"790019848","79350",2025,"SITE HOSPITALIER FAYE L'ABBESSE","public","4 RUE DU DOCTEUR MICHEL BINET",79350,"FAYE L ABBESSE","-0.355665348","46.830776305","79","DEUX-SÈVRES","75","NOUVELLE-AQUITAINE",0,0
"800000143","80100",2025,"CH ABBEVILLE","public","43 RUE DE L'ISLE",80142,"ABBEVILLE","1.8310535846","50.101107495","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800000184","80300",2025,"CH ALBERT","public","10 RUE DE TIEN-TSIN",80303,"ALBERT","2.6533310231","50.001656147","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800000192","80000",2023,"CHU AMIENS NORD","public academic","PLACE VICTOR PAUCHET",80054,"AMIENS","2.2901069821","49.907205972","80","SOMME","32","HAUTS-DE-FRANCE",1,0
"800000200","80800",2025,"CH CORBIE","public","33 RUE GAMBETTA",80800,"CORBIE","2.5159125901","49.915288504","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800000226","80600",2025,"CH DOULLENS","public","RUE DE ROUTEQUEUE",80600,"DOULLENS","2.3525518185","50.151253085","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800000275","80400",2025,"CH HAM","public","56 RUE DE VERDUN",80400,"HAM","3.0849076345","49.742655767","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800000390","80500",2025,"CH CHIMR MONTDIDIER","public","25 RUE AMAND DE VIENNE",80500,"MONTDIDIER","2.5740582958","49.647853241","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800000432","80200",2025,"CH PÉRONNE","public","PLACE DU JEU DE PAUME",80201,"PERONNE","2.9302472789","49.935333431","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800000440","80700",2025,"CH CHIMR ROYE","public","1 RUE DE LA PÊCHERIE",80700,"ROYE","2.7961065353","49.697040757","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800000507","80230",2025,"CH CHIBS SAINT-VALERY-SUR-SOMME","public","33 QUAI DU ROMEREL",80230,"SAINT VALERY SUR SOMME","1.6329121838","50.187773458","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800000614","80000",2025,"CHU AMIENS SAINT VICTOR","public academic","354 BOULEVARD DE BEAUVILLÉ",80054,"AMIENS","2.3169480213","49.904484163","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800002503","80100",2025,"SA SAINTE ISABELLE","private for profit","236 ROUTE D'AMIENS",80100,"ABBEVILLE","1.862623144","50.098754416","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800002610","80000",2015,"CHU AMIENS CGO","public academic","124 RUE CAMILLE DESMOULINS",80054,"AMIENS","2.3008056185","49.88170925","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800006124","80000",2025,"CHU AMIENS SUD","public academic","AVENUE RENÉ LAËNNEC",80480,"SALOUEL","2.2549","49.8735","80","SOMME","32","HAUTS-DE-FRANCE",1,0
"800009466","80000",2025,"POLYCLINIQUE DE PICARDIE","private for profit","49 RUE ALEXANDRE DUMAS",80094,"AMIENS","2.2972732048","49.871690005","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800009920","80000",2025,"SA CLINIQUE VICTOR PAUCHET","private for profit","2 AVENUE D'IRLANDE",80094,"AMIENS","2.2954005294","49.871409703","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800010159","80800",2025,"CENTRE D'AUTODIALYSE CORBIE","private for profit","6 RUE SADI CARNOT",80800,"CORBIE","2.5106933575","49.909725078","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800010324","80000",2025,"CENTRE D'AUTODIALYSE AMIENS","private for profit","73 AVENUE D'ITALIE",80094,"AMIENS","2.2825216084","49.873904134","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800013179","80000",2025,"SAS CLINIQUE DE L'EUROPE","private for profit","5 ALLEE DES PAYS BAS",80000,"AMIENS","2.2951525749","49.870240368","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800015729","80000",2025,"SAS CARDIOLOGIE ET URGENCES","private for profit","5 ALLEE DES PAYS BAS",80090,"AMIENS","2.2951525749","49.870240368","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800017253","80000",2025,"CHU AMIENS IOP","public academic","6 RUE DE L'OURS ET LA LUNE",80000,"AMIENS","2.2701783834","49.875789508","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800018491","80000",2025,"CCO SOPP AMIENS","private for profit","6 RUE DE L'OURS ET LA LUNE",80000,"AMIENS","2.2701783834","49.875789508","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800020281","80800",2025,"SANTÉLYS DIALYSE À DOMICILE CORBIE","private for profit","6 RUE SADI CARNOT",80800,"CORBIE","2.5106933575","49.909725078","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800020299","80000",2025,"SANTÉLYS DIALYSE À DOMICILE AMIENS","private for profit","73 AVENUE D'ITALIE",80094,"AMIENS","2.2825216084","49.873904134","80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800021164","80600",2025,"SANTÉLYS UNITÉ DE DIALYSE DE DOULLENS","private for profit",NA,NA,NA,NA,NA,"80","SOMME","32","HAUTS-DE-FRANCE",0,0
"800021172","80200",2025,"SANTÉLYS UNITÉ DE DIALYSE DE PÉRONNE","private for profit",NA,NA,NA,NA,NA,"80","SOMME","32","HAUTS-DE-FRANCE",0,0
"810000224","81000",2025,"CENTRE MÉDICO CHIRURGICAL ET OBSTÉTRICAL CLAUDE BERNARD","private for profit","1 RUE PERE COLOMBIER",81030,"ALBI","2.1642186049","43.930780091","81","TARN","76","OCCITANIE",0,0
"810000448","81400",2025,"POLYCLINIQUE SAINTE BARBE","private not-for-profit","AVENUE DE NECKARSULM",81400,"CARMAUX","2.1546546383","44.05518185","81","TARN","76","OCCITANIE",0,0
"810000505","81000",2025,"CH ALBI","public","22 BOULEVARD SIBILLE",81013,"ALBI","2.1429453335","43.925989254","81","TARN","76","OCCITANIE",0,0
"810000513","81600",2025,"CH GAILLAC","public","AVENUE RENE CASSIN",81601,"GAILLAC","1.8890205992","43.902443222","81","TARN","76","OCCITANIE",0,0
"810000521","81100",2025,"CHIC CASTRES MAZAMET SITE AUTAN","public","6 AVENUE DE LA MONTAGNE NOIRE",81108,"CASTRES","2.2627715629","43.565719922","81","TARN","76","OCCITANIE",0,0
"810000539","81300",2025,"CH GRAULHET","public","19 RUE DU DOCTEUR BASTIE",81301,"GRAULHET","1.9860404307","43.762136086","81","TARN","76","OCCITANIE",0,0
"810000547","81200",2015,"HÔPITAL PAYS D'AUTAN SITE MAZAMET","public","10 BOULEVARD RAYMOND D'HAUTPOUL",81200,"MAZAMET","2.3699266051","43.49506245","81","TARN","76","OCCITANIE",0,0
"810000562","81500",2025,"CH LAVAUR SITE GUIRAUD","public","1 PLACE VIALAS",81500,"LAVAUR","1.8194655348","43.700621154","81","TARN","76","OCCITANIE",0,0
"810003368","81100",2025,"UNITÉ DIALYSE MEDICALISEE CASTRES","private for profit","CHEMIN ST HIPPOLYTE",81100,"CASTRES","2.2690517767","43.597282052","81","TARN","76","OCCITANIE",0,0
"810008698","81000",2018,"ANTENNE D'AUTODIALYSE CLAUDE BERNARD","private for profit","1 RUE PERE COLOMBIER",81000,"ALBI","2.1642186049","43.930780091","81","TARN","76","OCCITANIE",0,0
"810011197","81500",2025,"CLINIQUE CLAUDE BERNARD UAD LAVAUR","private for profit","26 AVENUE GEORGES SABO",81500,"LAVAUR","1.8078735436","43.700935756","81","TARN","76","OCCITANIE",0,0
"810012203","81600",2025,"CLINIQUE CLAUDE BERNARD UDM GAILLAC","private for profit",NA,NA,NA,NA,NA,"81","TARN","76","OCCITANIE",0,0
"810101170","81000",2025,"CLINIQUE TOULOUSE LAUTREC","private for profit","2 RUE JACQUES MONOD",81000,"ALBI","2.1804551967","43.928365083","81","TARN","76","OCCITANIE",0,0
"810101444","81100",2025,"CLINIQUE DU SIDOBRE","private for profit","CHEMIN DE ST HIPPOLYTE",81100,"CASTRES","2.2690517767","43.597282052","81","TARN","76","OCCITANIE",0,0
"810101741","81100",2025,"ANTENNE D'AUTODIALYSE CASTRES","private for profit","70 CHEMIN DE ST HIPPOLYTE",81100,"CASTRES","2.2666406577","43.598003641","81","TARN","76","OCCITANIE",0,0
"810101758","81300",2025,"ANTENNE D'AUTODIALYSE GRAULHET","private for profit","23 RUE MARCEL PAGNOL",81300,"GRAULHET","1.9961454221","43.767233304","81","TARN","76","OCCITANIE",0,0
"810102947","81380",2025,"ANTENNE D'AUTODIALYSE LESCURE","private for profit","IMPASSE LARQUIPEYRE",81380,"LESCURE D ALBIGEOIS","2.1550817747","43.953219115","81","TARN","76","OCCITANIE",0,0
"820000032","82000",2025,"CH MONTAUBAN","public","100 RUE LEON CLADEL",82013,"MONTAUBAN","1.3527834706","44.022170666","82","TARN-ET-GARONNE","76","OCCITANIE",0,0
"820000040","82000",2025,"CLINIQUE CROIX SAINT MICHEL","private for profit","40 AVENUE CHARLES DE GAULLE",82000,"MONTAUBAN","1.3664443822","44.010411925","82","TARN-ET-GARONNE","76","OCCITANIE",0,0
"820000057","82000",2025,"CLINIQUE DU PONT DE CHAUME","private for profit","330 AVENUE MARCEL UNAL",82017,"MONTAUBAN","1.3802018905","44.007339826","82","TARN-ET-GARONNE","76","OCCITANIE",0,0
"820000065","82000",2025,"CLINIQUE DU DOCTEUR CAVE","private for profit","406 BOULEVARD MONTAURIOL",82000,"MONTAUBAN","1.3628716239","44.011906842","82","TARN-ET-GARONNE","76","OCCITANIE",0,0
"820000420","82800",2025,"CH TURENNE NEGREPELISSE","public","355 RUE DES FOSSES",82800,"NEGREPELISSE","1.5217456089","44.073670281","82","TARN-ET-GARONNE","76","OCCITANIE",0,0
"820000461","82400",2025,"CH DES DEUX RIVES VALENCE D'AGEN","public","52 BOULEVARD VICTOR GUILHEM",82400,"VALENCE","0.8869670223","44.109691944","82","TARN-ET-GARONNE","76","OCCITANIE",0,0
"820000883","82200",2025,"CHIC CASTELSARRASIN MOISSAC SITE MOISSA","public","16 BOULEVARD CAMILLE DELTHIL",82201,"MOISSAC","1.0877540138","44.105178179","82","TARN-ET-GARONNE","76","OCCITANIE",0,0
"820001550","82000",2014,"ANTENNE D'AUTODIAL MONTAUBAN NORD","private for profit",NA,NA,NA,NA,NA,"82","TARN-ET-GARONNE","76","OCCITANIE",0,0
"820005791","82100",2025,"ANTENNE D'AUTODIALYSE CASTELSARRASIN","private for profit","LES CALVETS",82100,"CASTELSARRASIN","1.1437207887","44.024647995","82","TARN-ET-GARONNE","76","OCCITANIE",0,0
"820007920","82000",2018,"ANTENNE D'AUTODIALYSE MONTAUBAN SUD","private for profit","330 AVENUE MARCEL UNAL",82017,"MONTAUBAN","1.3802018905","44.007339826","82","TARN-ET-GARONNE","76","OCCITANIE",0,0
"820009348","82000",2018,"UDM CLINIQUE DU PONT DE CHAUME","private for profit","330 AVENUE MARCEL UNAL",82017,"MONTAUBAN","1.3802018905","44.007339826","82","TARN-ET-GARONNE","76","OCCITANIE",0,0
"830000279","83170",2025,"CH JEAN MARCEL DE BRIGNOLES","public","BOULEVARD JOSEPH MONNIER",83175,"BRIGNOLES","6.0656242601","43.404034619","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830000287","83300",2025,"CH LA DRACENIE DE DRAGUIGNAN","public","ROUTE DE MONTFERRAT",83007,"DRAGUIGNAN","6.4549026738","43.545165888","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830000295","83400",2025,"CH DE HYERES MARIE JOSEE TREFFOT","public","AVENUE MARECHAL JUIN",83407,"HYERES","6.1100741821","43.114295494","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830000311","83600",2025,"CHIC DE FREJUS SAINT RAPHAEL","public","240 AVENUE DE SAINT LAMBERT",83608,"FREJUS","6.7526023855","43.438133841","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830000337","83580",2025,"CH DE SAINT TROPEZ","public","ROND POINT GAL DIEGO BROSSET RD559",83580,"GASSIN","6.5855695696","43.228353188","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830000345","83000",2025,"CHITS CH SAINTE MUSSE","public","54 RUE HENRI SAINTE CLAIRE DEVILLE",83056,"TOULON","5.9754180446","43.125281293","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830009528","83700",2023,"CHIC FREJUS ST RAPAHEL GERONTO MED SSR","public","345 BOULEVARD GEORGES CLEMENCEAU",83700,"SAINT RAPHAEL","6.7755994074","43.422995497","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830012548","83400",2025,"CENTRE D'HEMODIALYSE DE L'AVODD","private for profit","549 RUE MARECHAL JUIN",83400,"HYERES","6.1131097598","43.117961369","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830012589","83500",2025,"CENTRE D'HEMODIALYSE ADIVA","private for profit","AVENUE JULES RENARD",83500,"LA SEYNE SUR MER","5.8708058045","43.110802565","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830012688","83190",2025,"CENTRE NÉPHROLOGIQUE LES FLEURS","private for profit","QUARTIER DU QUIEZ",83192,"OLLIOULES","5.8638904753","43.132398332","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830013819","83000",2025,"UDM STE ANNE TOULON","private for profit","BOULEVARD DE SAINTE ANNE",83800,"TOULON","5.9322937262","43.133402975","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830015970","83580",2025,"AUTODIALYSE ADIVA GRIMAUD","private for profit","ROND POINT GAL DIEGO BROSSET RD559",83580,"GASSIN","6.5855695696","43.228353188","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830015996","83000",2015,"AVODD AUTODIALYSE TOULON","private for profit","RUE PROSPER FERRERO IMM LIBERTE",83000,"TOULON","5.9307428092","43.12632566","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830016671","83000",2025,"AUTODIALYSE PERM ET VAC ADIVA VALERANE","private for profit","1 AVENUE GEORGE BIZET",83000,"TOULON","5.9472219054","43.123689027","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830017505","83600",2025,"CENTRE DE DIALYSE DE L'AVODD","private for profit","AVENUE ANDRE LEOTARD",83608,"FREJUS","6.7539207677","43.437880986","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830019568","83130",2015,"CHITS HEMODIALYSE EN UDM LA GARDE","public","421 AVENUE 1ER BT INF MARINE PACIFIQUE",83130,"LA GARDE","6.0104149652","43.123868145","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830020889","83980",2025,"CH DE HYERES ANTENNE SMUR DU LAVANDOU","public","RUE DES BUGADIERES",83980,"LE LAVANDOU","6.3573124235","43.143576551","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830025375","83600",2020,"CHIC FREJUS SITE CLIN LES LAURIERS","public","1 RUE JEAN GIONO",83600,"FREJUS","6.7541934106","43.434863273","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100103","83400",2025,"CLINIQUE STE MARGUERITE","private for profit","14 AVENUE ALEXIS GODILLOT",83400,"HYERES","6.1225164846","43.116951021","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100251","83500",2025,"CLINIQUE DU CAP D'OR","private for profit","1361 AVENUE ANC COMBATTANTS D'INDOCHINE",83500,"LA SEYNE SUR MER","5.8618975913","43.107286506","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100319","83190",2025,"POLYCLINIQUE LES FLEURS","private for profit","QUARTIER QUIEZ",83192,"OLLIOULES","5.8638904753","43.132398332","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100327","83600",2025,"CLINIQUE LES LAURIERS","private for profit","1 RUE JEAN GIONO",83600,"FREJUS","6.7541934106","43.434863273","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100368","83580",2025,"CLINIQUE CHIRURGICALE DU GOLFE DE SAINT TROPEZ","private for profit","ROND POINT GAL DIEGO BROSSET RD559",83580,"GASSIN","6.5855695696","43.228353188","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100392","83300",2025,"POLYCLINIQUE NOTRE DAME","private for profit","345 AVENUE PIERRE BROSSOLETTE",83300,"DRAGUIGNAN","6.4523444881","43.533098419","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100418","83700",2025,"CLINIQUE NOTRE DAME DE LA MERCI","private for profit","215 AVENUE DU MARECHAL LYAUTEY",83700,"SAINT RAPHAEL","6.7745072498","43.420475659","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100434","83000",2025,"CLINIQUE SAINT JEAN","private for profit","1 AVENUE GEORGES BIZET",83000,"TOULON","5.9472219054","43.123689027","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,1
"830100459","83000",2025,"CLINIQUE SAINT MICHEL","private for profit","PLACE DU 4 SEPTEMBRE",83100,"TOULON","5.9534134283","43.123420486","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,1
"830100475","83000",2025,"CLINIQUE SAINT ROCH","private for profit","18 AVENUE DE SAINT ROCH",83000,"TOULON","5.921916599","43.128689495","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100491","83000",2014,"CLINIQUE SAINT-VINCENT","private for profit",NA,NA,NA,NA,NA,"83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100558","83400",2025,"HÔPITAL RENEE SABRAN","public academic","BOULEVARD EDOUARD HERRIOT",83406,"HYERES","6.1378305869","43.037791006","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100574","83000",2025,"HÔPITAL D'INSTRUCTION DES ARMÉES SAINTE-ANNE","public","BOULEVARD SAINTE ANNE",83041,"TOULON","5.9322937262","43.133402975","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100582","83000",2025,"CENTRE DE RADIOTHERAPIE SAINT LOUIS","private not-for-profit","RUE NICOLAS APPERT STE MUSSE",83000,"TOULON","5.9870882987","43.124976399","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100608","83500",2025,"CHITS CH GEORGE SAND","public","AVENUE JULES RENARD",83507,"LA SEYNE SUR MER","5.8708058045","43.110802565","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830100855","83860",2025,"CENTRE DE GÉRONTOLOGIE ST.FRANCOIS","private for profit","ROUTE NATIONALE 560",83860,"NANS LES PINS","5.7782724481","43.39061795","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830200523","83190",2025,"POLYCLINIQUE HENRI MALARTIC","private not-for-profit","203 CHEMIN FAVEYROLLES QUA DARBOUSSAN",83196,"OLLIOULES","5.8476578308","43.139902754","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830202743","83130",2020,"CHITS HÔPITAL GEORGES CLEMENCEAU","public","421 AVENUE 1ER BT INF MARINE PACIFIQUE",83130,"LA GARDE","6.0104149652","43.123868145","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830208351","83600",2018,"A.V.O.D.D.-AUTODIALYSE FREJUS","private for profit","240 AVENUE SAINT LAMBERT",83600,"FREJUS","6.7526023855","43.438133841","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830210977","83400",2018,"A.V.O.D.D.-DIALYSE DOM HYERES","private for profit","815 AVENUE JOLIO CURIE",83130,"LA GARDE","6.0107217855","43.124804671","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830213617","83170",2025,"A.V.O.D.D.-AUTODIALYSE BRIGNOLES","private for profit","51 BOULEVARD JOSEPH MONNIER",83177,"BRIGNOLES","6.0647616713","43.404068048","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
"830213625","83000",2025,"A.V.O.D.D.-AUTODIALYSE TOULON","private for profit","63 AVENUE D'ORIENT",83100,"TOULON","5.9545018822","43.122598585","83","VAR","93","PROVENCE-ALPES-CÔTE D'AZUR",0,0
